date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-08,822710,台灣運彩,2026-07-08T13:51:00,休士頓太空人,華盛頓國民,1.95,1.55
2026-07-08,822880,台灣運彩,2026-07-08T13:51:00,洛杉磯天使,德州遊騎兵,2.10,1.45
2026-07-08,822957,台灣運彩,2026-07-08T13:51:00,紐約洋基,坦帕灣光芒,1.88,1.62
2026-07-08,823032,台灣運彩,2026-07-08T13:51:00,密爾瓦基釀酒人,聖路易紅雀,1.55,1.95
2026-07-08,823202,台灣運彩,2026-07-08T13:51:00,多倫多藍鳥,舊金山巨人,1.68,1.82
2026-07-08,823279,台灣運彩,2026-07-08T13:51:00,亞利桑那響尾蛇,聖地牙哥教士,1.97,1.53
2026-07-08,823360,台灣運彩,2026-07-08T13:51:00,亞特蘭大勇士,匹茲堡海盜,1.87,1.63
2026-07-08,823605,台灣運彩,2026-07-08T00:01:02,堪薩斯市皇家,紐約大都會,2.05,1.48
2026-07-08,823684,台灣運彩,2026-07-08T13:51:00,克里夫蘭守護者,明尼蘇達雙城,1.90,1.60
2026-07-08,823848,台灣運彩,2026-07-08T13:51:00,西雅圖水手,邁阿密馬林魚,1.53,1.97
2026-07-08,823928,台灣運彩,2026-07-08T13:51:00,科羅拉多洛磯,洛杉磯道奇,2.50,1.32
2026-07-08,824253,台灣運彩,2026-07-08T13:51:00,運動家,底特律老虎,2.10,1.45
2026-07-08,824496,台灣運彩,2026-07-08T00:01:02,費城費城人,辛辛那提紅人,1.42,2.20
2026-07-08,824578,台灣運彩,2026-07-08T13:51:00,波士頓紅襪,芝加哥白襪,1.90,1.60
2026-07-08,824815,台灣運彩,2026-07-08T13:51:00,芝加哥小熊,巴爾的摩金鶯,1.92,1.58
