date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-16,822680,DraftKings,2026-09-16T16:18:46,費城費城人,華盛頓國民,-196,+161
2026-09-16,822763,DraftKings,2026-09-16T16:18:46,底特律老虎,多倫多藍鳥,+105,-127
2026-09-16,822846,DraftKings,2026-09-16T16:18:46,波士頓紅襪,德州遊騎兵,-108,-112
2026-09-16,822926,DraftKings,2026-09-16T16:18:46,運動家,坦帕灣光芒,+157,-192
2026-09-16,823004,DraftKings,2026-09-16T16:18:46,舊金山巨人,聖路易紅雀,+139,-168
2026-09-16,823332,DraftKings,2026-09-16T16:18:46,密爾瓦基釀酒人,匹茲堡海盜,-137,+114
2026-09-16,823576,DraftKings,2026-09-16T16:18:46,巴爾的摩金鶯,紐約大都會,+123,-149
2026-09-16,823655,DraftKings,2026-09-16T16:18:46,紐約洋基,明尼蘇達雙城,-148,+123
2026-09-16,823979,DraftKings,2026-09-16T16:18:46,西雅圖水手,洛杉磯天使,-136,+113
2026-09-16,824140,DraftKings,2026-09-16T16:18:46,堪薩斯市皇家,休士頓太空人,+119,-144
2026-09-16,824306,DraftKings,2026-09-16T16:18:46,聖地牙哥教士,科羅拉多洛磯,-174,+144
2026-09-16,824382,DraftKings,2026-09-16T16:18:46,芝加哥白襪,克里夫蘭守護者,+148,-180
2026-09-16,824467,DraftKings,2026-09-16T16:18:46,洛杉磯道奇,辛辛那提紅人,-218,+178
2026-09-16,824626,DraftKings,2026-09-16T16:18:46,亞特蘭大勇士,芝加哥小熊,+119,-143
2026-09-16,825031,DraftKings,2026-09-16T16:18:46,邁阿密馬林魚,亞利桑那響尾蛇,+111,-133
