date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-08-09,822700,DraftKings,2026-08-09T15:54:15,辛辛那提紅人,華盛頓國民,-108,+101
2026-08-09,822862,DraftKings,2026-08-09T15:54:15,巴爾的摩金鶯,德州遊騎兵,+121,-130
2026-08-09,823020,DraftKings,2026-08-09T15:54:15,科羅拉多洛磯,聖路易紅雀,+147,-158
2026-08-09,823104,,,坦帕灣光芒,西雅圖水手,,
2026-08-09,823190,DraftKings,2026-08-09T15:54:15,底特律老虎,舊金山巨人,-120,+100
2026-08-09,823268,DraftKings,2026-08-09T15:54:15,休士頓太空人,聖地牙哥教士,+105,-126
2026-08-09,823345,DraftKings,2026-08-09T15:54:15,紐約大都會,匹茲堡海盜,+128,-137
2026-08-09,823425,DraftKings,2026-08-09T15:54:15,多倫多藍鳥,費城費城人,+179,-192
2026-08-09,823513,DraftKings,2026-08-09T15:54:15,亞特蘭大勇士,紐約洋基,+132,-142
2026-08-09,823751,DraftKings,2026-08-09T15:54:15,明尼蘇達雙城,密爾瓦基釀酒人,+228,-247
2026-08-09,823835,DraftKings,2026-08-09T15:54:15,洛杉磯天使,邁阿密馬林魚,+132,-142
2026-08-09,824078,DraftKings,2026-08-09T15:54:15,芝加哥小熊,堪薩斯市皇家,-152,+142
2026-08-09,824564,DraftKings,2026-08-09T15:54:15,克里夫蘭守護者,芝加哥白襪,-105,-102
2026-08-09,824724,DraftKings,2026-08-09T15:54:15,運動家,波士頓紅襪,+218,-236
2026-08-09,825050,DraftKings,2026-08-09T15:54:15,洛杉磯道奇,亞利桑那響尾蛇,-150,+124
