date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435573.1,354,不讓分,252813575.1,舊金山巨人,H,,1.85,20,17,H,,1
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435573.1,354,不讓分,252813576.1,多倫多藍鳥,A,,1.65,20,13,A,,2
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435582.1,357,勝分差,252813596.1,多倫多藍鳥 1 分,A,,4.85,20,77,A,,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435582.1,357,勝分差,252813597.1,多倫多藍鳥 2 分,A,,6.50,2,11,A,,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435582.1,357,勝分差,252813598.1,多倫多藍鳥 > 2分,A,,2.65,20,33,A,,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435582.1,357,勝分差,252813593.1,舊金山巨人 1 分,H,,3.80,5,14,H,,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435582.1,357,勝分差,252813594.1,舊金山巨人 2 分,H,,7.00,1,6,H,,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435582.1,357,勝分差,252813595.1,舊金山巨人 > 2分,H,,3.30,10,23,H,,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435577.1,358,讓分 2.5,252813583.1,舊金山巨人 +2.5,H,2.5,1.28,25,7,H,2.5,1
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435577.1,358,讓分 2.5,252813584.1,多倫多藍鳥 -2.5,A,2.5,2.70,10,17,A,2.5,2
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435579.1,358,讓分 1.5,252813587.1,舊金山巨人 +1.5,H,1.5,1.45,20,9,H,1.5,1
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435579.1,358,讓分 1.5,252813588.1,多倫多藍鳥 -1.5,A,1.5,2.10,10,11,A,1.5,2
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435575.1,360,[總分]大小 7.5,252813580.1,大 7.5,A,7.5,1.98,50,49,A,7.5,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435575.1,360,[總分]大小 7.5,252813579.1,小 7.5,H,7.5,1.52,25,13,H,7.5,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435578.1,360,[總分]大小 6.5,252813586.1,大 6.5,A,6.5,1.63,100,63,A,6.5,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435578.1,360,[總分]大小 6.5,252813585.1,小 6.5,H,6.5,1.87,100,87,H,6.5,
2026-07-08,2026-07-08T21:01:50,台灣運彩,823202,3477248.1,103,2026-07-09T03:45:00+08:00,多倫多藍鳥,舊金山巨人,多倫多藍鳥 @ 舊金山巨人,51435581.1,360,[總分]大小 5.5,252813592.1,大 5.5,A,5.5,1.42,50,21,A,5.5,
