date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-24,822707,,,亞利桑那響尾蛇,華盛頓國民,,
2026-07-24,822872,,,西雅圖水手,德州遊騎兵,,
2026-07-24,822952,,,克里夫蘭守護者,坦帕灣光芒,,
2026-07-24,823031,,,辛辛那提紅人,聖路易紅雀,,
2026-07-24,823196,,,洛杉磯天使,舊金山巨人,,
2026-07-24,823352,,,芝加哥小熊,匹茲堡海盜,,
2026-07-24,823434,,,紐約洋基,費城費城人,,
2026-07-24,823601,,,洛杉磯道奇,紐約大都會,,
2026-07-24,823680,,,運動家,明尼蘇達雙城,,
2026-07-24,823759,,,科羅拉多洛磯,密爾瓦基釀酒人,,
2026-07-24,823843,,,聖地牙哥教士,邁阿密馬林魚,,
2026-07-24,824248,台灣運彩,2026-07-24T00:07:35,堪薩斯市皇家,底特律老虎,2.50,1.32
2026-07-24,824573,,,休士頓太空人,芝加哥白襪,,
2026-07-24,824733,,,多倫多藍鳥,波士頓紅襪,,
2026-07-24,824812,,,亞特蘭大勇士,巴爾的摩金鶯,,
