date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463888.1,354,不讓分,252898382.1,樂天金鷲,H,,1.56,25,14,H,,1
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463888.1,354,不讓分,252898383.1,西武獅,A,,1.88,25,22,A,,2
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463912.1,358,讓分 -1.5,252898436.1,樂天金鷲 -1.5,H,-1.5,2.20,5,6,H,-1.5,1
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463912.1,358,讓分 -1.5,252898437.1,西武獅 +1.5,A,-1.5,1.40,5,2,A,-1.5,2
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463937.1,360,[總分]大小 7.5,252898493.1,大 7.5,A,7.5,1.86,50,43,A,7.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463937.1,360,[總分]大小 7.5,252898492.1,小 7.5,H,7.5,1.58,50,29,H,7.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463907.1,362,樂天金鷲 大小 3.5,252898425.1,大 3.5,A,3.5,1.68,25,17,A,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463907.1,362,樂天金鷲 大小 3.5,252898424.1,小 3.5,H,3.5,1.65,20,13,H,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463936.1,363,西武獅 大小 3.5,252898491.1,大 3.5,A,3.5,1.85,20,17,A,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463936.1,363,西武獅 大小 3.5,252898490.1,小 3.5,H,3.5,1.50,2,1,H,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463905.1,366,[總分]單雙,252898422.1,單,,,1.50,2,1,,,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463905.1,366,[總分]單雙,252898420.1,雙,,,1.96,25,24,,,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463910.1,376,[1-5局] 不讓分,252898431.1,樂天金鷲,H,,1.75,4,3,H,,1
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463910.1,376,[1-5局] 不讓分,252898433.1,西武獅,A,,2.10,10,11,A,,2
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463910.1,376,[1-5局] 不讓分,252898432.1,和局,D,,4.10,10,31,D,,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51464535.1,378,[1-5局] 大小 3.5,252900235.1,大 3.5,A,3.5,1.58,50,29,A,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51464535.1,378,[1-5局] 大小 3.5,252900234.1,小 3.5,H,3.5,1.75,4,3,H,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463908.1,389,[第1局] 不讓分,252898426.1,樂天金鷲,H,,3.05,20,41,H,,1
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463908.1,389,[第1局] 不讓分,252898428.1,西武獅,A,,3.65,20,53,A,,2
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478713.1,120,2026-07-20T15:00:00+08:00,西武獅,樂天金鷲,西武獅 @ 樂天金鷲,51463908.1,389,[第1局] 不讓分,252898427.1,和局,D,,1.45,20,9,D,,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463889.1,354,不讓分,252898384.1,羅德海洋,H,,1.80,5,4,H,,1
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463889.1,354,不讓分,252898385.1,福岡軟銀鷹,A,,1.63,100,63,A,,2
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463903.1,358,讓分 1.5,252898416.1,羅德海洋 +1.5,H,1.5,1.45,20,9,H,1.5,1
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463903.1,358,讓分 1.5,252898417.1,福岡軟銀鷹 -1.5,A,1.5,2.07,100,107,A,1.5,2
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463904.1,360,[總分]大小 7.5,252898419.1,大 7.5,A,7.5,1.68,25,17,A,7.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463904.1,360,[總分]大小 7.5,252898418.1,小 7.5,H,7.5,1.75,4,3,H,7.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463900.1,362,羅德海洋 大小 3.5,252898409.1,大 3.5,A,3.5,1.71,100,71,A,3.5,
2026-07-20,2026-07-20T13:57:30,台灣運彩,,3478714.1,121,2026-07-20T16:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51463900.1,362,羅德海洋 大小 3.5,252898408.1,小 3.5,H,3.5,1.62,50,31,H,3.5,
