date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-09,822877,台灣運彩,2026-07-09T13:51:01,洛杉磯天使,德州遊騎兵,1.95,1.55
2026-07-09,822954,台灣運彩,2026-07-09T13:51:01,紐約洋基,坦帕灣光芒,2.00,1.50
2026-07-09,823034,台灣運彩,2026-07-09T13:51:01,密爾瓦基釀酒人,聖路易紅雀,1.58,1.92
2026-07-09,823201,,,科羅拉多洛磯,舊金山巨人,,
2026-07-09,823277,台灣運彩,2026-07-09T13:51:01,亞利桑那響尾蛇,聖地牙哥教士,1.90,1.60
2026-07-09,823359,台灣運彩,2026-07-09T13:51:01,亞特蘭大勇士,匹茲堡海盜,1.65,1.85
2026-07-09,823606,台灣運彩,2026-07-09T13:51:01,堪薩斯市皇家,紐約大都會,2.00,1.50
2026-07-09,823683,台灣運彩,2026-07-09T13:51:01,克里夫蘭守護者,明尼蘇達雙城,1.58,1.92
2026-07-09,823846,台灣運彩,2026-07-09T13:51:01,西雅圖水手,邁阿密馬林魚,1.50,2.00
2026-07-09,824251,台灣運彩,2026-07-09T13:51:01,運動家,底特律老虎,1.97,1.53
2026-07-09,824494,台灣運彩,2026-07-09T13:51:01,費城費城人,辛辛那提紅人,1.43,2.15
2026-07-09,824577,台灣運彩,2026-07-09T13:51:01,波士頓紅襪,芝加哥白襪,1.84,1.66
2026-07-09,824816,台灣運彩,2026-07-09T13:51:01,芝加哥小熊,巴爾的摩金鶯,1.92,1.58
