date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-24,822842,DraftKings,2026-09-24T22:03:17,紐約大都會,德州遊騎兵,+112,-135
2026-09-24,823087,DraftKings,2026-09-24T22:03:17,洛杉磯天使,西雅圖水手,+176,-216
2026-09-24,823326,DraftKings,2026-09-24T22:03:17,聖路易紅雀,匹茲堡海盜,+138,-167
2026-09-24,823411,DraftKings,2026-09-24T22:03:17,密爾瓦基釀酒人,費城費城人,+113,-136
2026-09-24,823493,DraftKings,2026-09-24T22:03:17,坦帕灣光芒,紐約洋基,+129,-156
2026-09-24,823895,DraftKings,2026-09-24T22:03:17,聖地牙哥教士,洛杉磯道奇,+144,-174
2026-09-24,824059,DraftKings,2026-09-24T22:03:17,芝加哥白襪,堪薩斯市皇家,-129,+107
2026-09-24,824298,DraftKings,2026-09-24T22:03:17,亞利桑那響尾蛇,科羅拉多洛磯,-193,+159
2026-09-24,824623,DraftKings,2026-09-24T22:03:17,邁阿密馬林魚,芝加哥小熊,+169,-207
2026-09-24,824707,DraftKings,2026-09-24T22:03:17,克里夫蘭守護者,波士頓紅襪,+108,-131
2026-09-24,824866,DraftKings,2026-09-24T22:03:17,辛辛那提紅人,亞特蘭大勇士,+183,-225
2026-09-24,824950,DraftKings,2026-09-24T22:03:17,休士頓太空人,運動家,-167,+138
