date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451257.1,354,不讓分,252861008.1,西武獅,H,,1.52,25,13,H,,1
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451257.1,354,不讓分,252861009.1,羅德海洋,A,,1.94,50,47,A,,2
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451258.1,358,讓分 -1.5,252861010.1,西武獅 -1.5,H,-1.5,2.20,5,6,H,-1.5,1
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451258.1,358,讓分 -1.5,252861011.1,羅德海洋 +1.5,A,-1.5,1.40,5,2,A,-1.5,2
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451254.1,360,[總分]大小 6.5,252861003.1,大 6.5,A,6.5,1.80,5,4,A,6.5,
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451254.1,360,[總分]大小 6.5,252861002.1,小 6.5,H,6.5,1.63,100,63,H,6.5,
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451253.1,362,西武獅 大小 3.5,252861001.1,大 3.5,A,3.5,1.90,10,9,A,3.5,
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451253.1,362,西武獅 大小 3.5,252861000.1,小 3.5,H,3.5,1.48,25,12,H,3.5,
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451255.1,363,羅德海洋 大小 2.5,252861005.1,大 2.5,A,2.5,1.68,25,17,A,2.5,
2026-07-15,2026-07-15T13:51:00,台灣運彩,,3478048.1,103,2026-07-15T17:00:00+08:00,羅德海洋,西武獅,羅德海洋 @ 西武獅,51451255.1,363,羅德海洋 大小 2.5,252861004.1,小 2.5,H,2.5,1.65,20,13,H,2.5,
