date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495807.1,354,不讓分,252999665.1,芝加哥小熊,H,,1.66,50,33,H,,1
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495807.1,354,不讓分,252999666.1,紐約洋基,A,,1.84,25,21,A,,2
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495817.1,357,勝分差,252999688.1,紐約洋基 1 分,A,,5.70,10,47,A,,
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495817.1,357,勝分差,252999689.1,紐約洋基 2 分,A,,7.75,4,27,A,,
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495817.1,357,勝分差,252999690.1,紐約洋基 > 2分,A,,2.60,5,8,A,,
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495817.1,357,勝分差,252999685.1,芝加哥小熊 1 分,H,,4.15,20,63,H,,
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495817.1,357,勝分差,252999686.1,芝加哥小熊 2 分,H,,7.50,2,13,H,,
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495817.1,357,勝分差,252999687.1,芝加哥小熊 > 2分,H,,2.60,5,8,H,,
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495812.1,358,讓分 -1.5,252999675.1,芝加哥小熊 -1.5,H,-1.5,2.30,10,13,H,-1.5,1
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495812.1,358,讓分 -1.5,252999676.1,紐約洋基 +1.5,A,-1.5,1.40,5,2,A,-1.5,2
2026-07-31,2026-07-31T21:05:52,台灣運彩,824651,3480384.1,103,2026-08-01T02:20:00+08:00,紐約洋基,芝加哥小熊,紐約洋基 @ 芝加哥小熊,51495813.1,358,讓分 -2.5,252999677.1,芝加哥小熊 -2.5,H,-2.5,2.75,4,7,H,-2.5,1
