date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428022.1,354,不讓分,252792066.1,台鋼雄鷹,H,,1.68,25,17,H,,1
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428022.1,354,不讓分,252792067.1,統一獅,A,,1.75,4,3,A,,2
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428156.1,358,讓分 1.5,252792385.1,台鋼雄鷹 +1.5,H,1.5,1.36,25,9,H,1.5,1
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428156.1,358,讓分 1.5,252792386.1,統一獅 -1.5,A,1.5,2.28,25,32,A,1.5,2
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428023.1,360,[總分]大小 7.5,252792069.1,大 7.5,A,7.5,1.82,50,41,A,7.5,
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428023.1,360,[總分]大小 7.5,252792068.1,小 7.5,H,7.5,1.62,50,31,H,7.5,
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428024.1,366,[總分]單雙,252792071.1,單,,,1.50,2,1,,,
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476834.1,138,2026-07-04T16:05:00+08:00,統一獅,台鋼雄鷹,統一獅 @ 台鋼雄鷹,51428024.1,366,[總分]單雙,252792070.1,雙,,,1.96,25,24,,,
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476804.1,110,2026-07-04T17:00:00+08:00,日本火腿鬥士,樂天金鷲,日本火腿鬥士 @ 樂天金鷲,51427597.1,354,不讓分,252790865.1,樂天金鷲,H,,2.00,1,1,H,,1
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476804.1,110,2026-07-04T17:00:00+08:00,日本火腿鬥士,樂天金鷲,日本火腿鬥士 @ 樂天金鷲,51427597.1,354,不讓分,252790866.1,日本火腿鬥士,A,,1.48,25,12,A,,2
2026-07-04,2026-07-04T13:50:58,台灣運彩,,3476804.1,110,2026-07-04T17:00:00+08:00,日本火腿鬥士,樂天金鷲,日本火腿鬥士 @ 樂天金鷲,51427602.1,358,讓分 1.5,252790876.1,樂天金鷲 +1.5,H,1.5,1.56,25,14,H,1.5,1
