date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455021.1,354,不讓分,252871491.1,波士頓紅襪,H,,1.62,50,31,H,,1
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455021.1,354,不讓分,252871492.1,坦帕灣光芒,A,,1.88,25,22,A,,2
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455030.1,357,勝分差,252871514.1,坦帕灣光芒 1 分,A,,5.55,20,91,A,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455030.1,357,勝分差,252871515.1,坦帕灣光芒 2 分,A,,7.25,4,25,A,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455030.1,357,勝分差,252871516.1,坦帕灣光芒 > 2分,A,,2.75,4,7,A,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455030.1,357,勝分差,252871511.1,波士頓紅襪 1 分,H,,4.00,1,3,H,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455030.1,357,勝分差,252871512.1,波士頓紅襪 2 分,H,,7.00,1,6,H,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455030.1,357,勝分差,252871513.1,波士頓紅襪 > 2分,H,,2.70,10,17,H,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455022.1,358,讓分 1.5,252871493.1,波士頓紅襪 +1.5,H,1.5,1.36,25,9,H,1.5,1
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455022.1,358,讓分 1.5,252871494.1,坦帕灣光芒 -1.5,A,1.5,2.40,5,7,A,1.5,2
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455023.1,358,讓分 -2.5,252871495.1,波士頓紅襪 -2.5,H,-2.5,2.75,4,7,H,-2.5,1
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455023.1,358,讓分 -2.5,252871496.1,坦帕灣光芒 +2.5,A,-2.5,1.26,50,13,A,-2.5,2
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455029.1,358,讓分 -1.5,252871509.1,波士頓紅襪 -1.5,H,-1.5,2.20,5,6,H,-1.5,1
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455029.1,358,讓分 -1.5,252871510.1,坦帕灣光芒 +1.5,A,-1.5,1.42,50,21,A,-1.5,2
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455017.1,360,[總分]大小 9.5,252871484.1,大 9.5,A,9.5,2.20,5,6,A,9.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455017.1,360,[總分]大小 9.5,252871483.1,小 9.5,H,9.5,1.42,50,21,H,9.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455020.1,360,[總分]大小 8.5,252871490.1,大 8.5,A,8.5,1.84,25,21,A,8.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455020.1,360,[總分]大小 8.5,252871489.1,小 8.5,H,8.5,1.66,50,33,H,8.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455032.1,360,[總分]大小 7.5,252871528.1,大 7.5,A,7.5,1.60,5,3,A,7.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455032.1,360,[總分]大小 7.5,252871527.1,小 7.5,H,7.5,1.90,10,9,H,7.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455033.1,362,波士頓紅襪 大小 3.5,252871530.1,大 3.5,A,3.5,1.56,25,14,A,3.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455033.1,362,波士頓紅襪 大小 3.5,252871529.1,小 3.5,H,3.5,1.88,25,22,H,3.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455016.1,363,坦帕灣光芒 大小 3.5,252871482.1,大 3.5,A,3.5,1.62,50,31,A,3.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455016.1,363,坦帕灣光芒 大小 3.5,252871481.1,小 3.5,H,3.5,1.82,50,41,H,3.5,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455018.1,366,[總分]單雙,252871486.1,單,,,1.48,25,12,,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455018.1,366,[總分]單雙,252871485.1,雙,,,2.00,1,1,,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455031.1,374,得分最高單局(不含延長賽),252871526.1,一樣多,,,2.20,5,6,,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455031.1,374,得分最高單局(不含延長賽),252871517.1,第1局,,,5.50,2,9,,,
2026-07-17,2026-07-17T21:09:06,台灣運彩,824737,3478257.1,102,2026-07-18T01:35:00+08:00,坦帕灣光芒,波士頓紅襪,坦帕灣光芒 @ 波士頓紅襪,51455031.1,374,得分最高單局(不含延長賽),252871518.1,第2局,,,6.50,2,11,,,
