date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-08-04,822865,台灣運彩,2026-08-04T13:56:13,舊金山巨人,德州遊騎兵,2.40,1.36
2026-08-04,823108,台灣運彩,2026-08-04T13:56:13,底特律老虎,西雅圖水手,1.97,1.53
2026-08-04,823432,台灣運彩,2026-08-04T13:56:13,華盛頓國民,費城費城人,2.70,1.28
2026-08-04,823517,台灣運彩,2026-08-04T13:56:13,聖路易紅雀,紐約洋基,2.15,1.43
2026-08-04,823756,台灣運彩,2026-08-04T13:56:13,匹茲堡海盜,密爾瓦基釀酒人,2.10,1.45
2026-08-04,824084,台灣運彩,2026-08-04T13:56:13,明尼蘇達雙城,堪薩斯市皇家,1.50,2.00
2026-08-04,824161,台灣運彩,2026-08-04T13:56:13,多倫多藍鳥,休士頓太空人,1.92,1.58
2026-08-04,824321,台灣運彩,2026-08-04T13:56:13,坦帕灣光芒,科羅拉多洛磯,1.50,2.00
2026-08-04,824403,台灣運彩,2026-08-04T13:56:13,紐約大都會,克里夫蘭守護者,2.05,1.48
2026-08-04,824484,台灣運彩,2026-08-04T13:56:13,運動家,辛辛那提紅人,1.97,1.53
2026-08-04,824645,台灣運彩,2026-08-04T13:56:13,洛杉磯道奇,芝加哥小熊,1.36,2.40
2026-08-04,824731,台灣運彩,2026-08-04T13:56:13,芝加哥白襪,波士頓紅襪,1.87,1.63
2026-08-04,824805,台灣運彩,2026-08-04T13:56:13,洛杉磯天使,巴爾的摩金鶯,2.00,1.50
2026-08-04,824888,台灣運彩,2026-08-04T13:56:13,邁阿密馬林魚,亞特蘭大勇士,2.05,1.48
2026-08-04,825054,台灣運彩,2026-08-04T13:56:13,聖地牙哥教士,亞利桑那響尾蛇,1.94,1.56
