date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-08-05,822866,,,舊金山巨人,德州遊騎兵,,
2026-08-05,823106,,,底特律老虎,西雅圖水手,,
2026-08-05,823429,,,華盛頓國民,費城費城人,,
2026-08-05,823516,,,聖路易紅雀,紐約洋基,,
2026-08-05,823753,,,匹茲堡海盜,密爾瓦基釀酒人,,
2026-08-05,824082,,,明尼蘇達雙城,堪薩斯市皇家,,
2026-08-05,824158,,,多倫多藍鳥,休士頓太空人,,
2026-08-05,824322,,,坦帕灣光芒,科羅拉多洛磯,,
2026-08-05,824402,,,紐約大都會,克里夫蘭守護者,,
2026-08-05,824482,,,運動家,辛辛那提紅人,,
2026-08-05,824646,,,洛杉磯道奇,芝加哥小熊,,
2026-08-05,824728,,,芝加哥白襪,波士頓紅襪,,
2026-08-05,824806,,,洛杉磯天使,巴爾的摩金鶯,,
2026-08-05,824889,,,邁阿密馬林魚,亞特蘭大勇士,,
2026-08-05,825052,,,聖地牙哥教士,亞利桑那響尾蛇,,
