date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-22,822840,DraftKings,2026-09-22T20:23:20,紐約大都會,德州遊騎兵,+119,-144
2026-09-22,823089,DraftKings,2026-09-22T20:23:20,休士頓太空人,西雅圖水手,+124,-149
2026-09-22,823166,DraftKings,2026-09-22T20:23:20,明尼蘇達雙城,舊金山巨人,-135,+112
2026-09-22,823328,DraftKings,2026-09-22T20:23:20,聖路易紅雀,匹茲堡海盜,+128,-155
2026-09-22,823412,DraftKings,2026-09-22T20:23:20,密爾瓦基釀酒人,費城費城人,+118,-142
2026-09-22,823494,DraftKings,2026-09-22T20:23:20,坦帕灣光芒,紐約洋基,+109,-132
2026-09-22,823543,DraftKings,2026-09-22T20:23:20,坦帕灣光芒,紐約洋基,+109,-132
2026-09-22,823897,DraftKings,2026-09-22T20:23:20,聖地牙哥教士,洛杉磯道奇,+100,-120
2026-09-22,824061,DraftKings,2026-09-22T20:23:20,芝加哥白襪,堪薩斯市皇家,-119,-101
2026-09-22,824222,DraftKings,2026-09-22T20:23:20,華盛頓國民,底特律老虎,+130,-157
2026-09-22,824302,DraftKings,2026-09-22T20:23:20,亞利桑那響尾蛇,科羅拉多洛磯,-198,+162
2026-09-22,824624,DraftKings,2026-09-22T20:23:20,邁阿密馬林魚,芝加哥小熊,+178,-218
2026-09-22,824709,DraftKings,2026-09-22T20:23:20,克里夫蘭守護者,波士頓紅襪,+108,-131
2026-09-22,824785,DraftKings,2026-09-22T20:23:20,多倫多藍鳥,巴爾的摩金鶯,+104,-125
2026-09-22,824867,DraftKings,2026-09-22T20:23:20,辛辛那提紅人,亞特蘭大勇士,+158,-193
2026-09-22,824953,DraftKings,2026-09-22T20:23:20,洛杉磯天使,運動家,-110,-110
