date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430993.1,354,不讓分,252800884.1,堪薩斯皇家,H,,2.70,10,17,H,,1
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430993.1,354,不讓分,252800885.1,費城費城人,A,,1.28,25,7,A,,2
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430992.1,357,勝分差,252800878.1,堪薩斯皇家 1 分,H,,5.05,20,81,H,,
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430992.1,357,勝分差,252800879.1,堪薩斯皇家 2 分,H,,10.00,1,9,H,,
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430992.1,357,勝分差,252800880.1,堪薩斯皇家 > 2分,H,,5.65,20,93,H,,
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430992.1,357,勝分差,252800881.1,費城費城人 1 分,A,,5.05,20,81,A,,
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430992.1,357,勝分差,252800882.1,費城費城人 2 分,A,,5.75,4,19,A,,
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430992.1,357,勝分差,252800883.1,費城費城人 > 2分,A,,1.65,20,13,A,,
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430984.1,358,讓分 2.5,252800862.1,堪薩斯皇家 +2.5,H,2.5,1.66,50,33,H,2.5,1
2026-07-06,2026-07-06T21:01:01,台灣運彩,824089,3477032.1,102,2026-07-07T02:10:00+08:00,費城費城人,堪薩斯市皇家,費城費城人 @ 堪薩斯市皇家,51430984.1,358,讓分 2.5,252800863.1,費城費城人 -2.5,A,2.5,1.84,25,21,A,2.5,2
