date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-03,822714,台灣運彩,2026-07-03T21:44:11,匹茲堡海盜,華盛頓國民,2.00,1.50
2026-07-03,823120,台灣運彩,2026-07-03T21:44:11,多倫多藍鳥,西雅圖水手,1.60,1.90
2026-07-03,823527,台灣運彩,2026-07-03T21:44:11,明尼蘇達雙城,紐約洋基,2.45,1.35
2026-07-03,823933,台灣運彩,2026-07-03T21:44:11,聖地牙哥教士,洛杉磯道奇,2.90,1.23
2026-07-03,824013,台灣運彩,2026-07-03T21:44:11,波士頓紅襪,洛杉磯天使,1.78,1.72
2026-07-03,824173,台灣運彩,2026-07-03T21:44:11,坦帕灣光芒,休士頓太空人,1.70,1.80
2026-07-03,824336,台灣運彩,2026-07-03T21:44:11,舊金山巨人,科羅拉多洛磯,1.48,2.05
2026-07-03,824417,台灣運彩,2026-07-03T21:44:11,芝加哥白襪,克里夫蘭守護者,1.95,1.55
2026-07-03,824498,台灣運彩,2026-07-03T21:44:11,巴爾的摩金鶯,辛辛那提紅人,1.68,1.82
2026-07-03,824659,台灣運彩,2026-07-03T21:44:11,聖路易紅雀,芝加哥小熊,1.92,1.58
2026-07-03,824904,台灣運彩,2026-07-03T21:44:11,紐約大都會,亞特蘭大勇士,1.82,1.68
2026-07-03,824982,台灣運彩,2026-07-03T21:44:11,邁阿密馬林魚,運動家,1.90,1.60
2026-07-03,825062,台灣運彩,2026-07-03T21:44:11,密爾瓦基釀酒人,亞利桑那響尾蛇,1.46,2.07
