date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-28,822703,DraftKings,2026-07-28T13:56:35,多倫多藍鳥,華盛頓國民,+119,-144
2026-07-28,822949,DraftKings,2026-07-28T13:56:35,德州遊騎兵,坦帕灣光芒,+144,-175
2026-07-28,823026,DraftKings,2026-07-28T13:56:35,芝加哥小熊,聖路易紅雀,-115,-105
2026-07-28,823193,DraftKings,2026-07-28T13:56:35,密爾瓦基釀酒人,舊金山巨人,-143,+119
2026-07-28,823275,DraftKings,2026-07-28T13:56:35,科羅拉多洛磯,聖地牙哥教士,+157,-191
2026-07-28,823350,DraftKings,2026-07-28T13:56:35,亞利桑那響尾蛇,匹茲堡海盜,+100,-120
2026-07-28,823598,DraftKings,2026-07-28T13:56:35,亞特蘭大勇士,紐約大都會,-162,+134
2026-07-28,823676,DraftKings,2026-07-28T13:56:35,堪薩斯市皇家,明尼蘇達雙城,+135,-163
2026-07-28,823838,DraftKings,2026-07-28T13:56:35,費城費城人,邁阿密馬林魚,-103,-117
2026-07-28,823923,DraftKings,2026-07-28T13:56:35,西雅圖水手,洛杉磯道奇,+157,-192
2026-07-28,824003,DraftKings,2026-07-28T13:56:35,休士頓太空人,洛杉磯天使,-112,-108
2026-07-28,824243,DraftKings,2026-07-28T13:56:35,巴爾的摩金鶯,底特律老虎,+119,-144
2026-07-28,824489,DraftKings,2026-07-28T13:56:35,克里夫蘭守護者,辛辛那提紅人,-131,+109
2026-07-28,824569,DraftKings,2026-07-28T13:56:35,紐約洋基,芝加哥白襪,-135,+112
2026-07-28,824976,DraftKings,2026-07-28T13:56:35,波士頓紅襪,運動家,-156,+129
