date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459112.1,354,不讓分,252884588.1,羅德海洋,H,,2.28,25,32,H,,1
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459112.1,354,不讓分,252884589.1,福岡軟銀鷹,A,,1.36,25,9,A,,2
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459110.1,358,讓分 1.5,252884584.1,羅德海洋 +1.5,H,1.5,1.73,100,73,H,1.5,1
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459110.1,358,讓分 1.5,252884585.1,福岡軟銀鷹 -1.5,A,1.5,1.70,10,7,A,1.5,2
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459111.1,360,[總分]大小 7.5,252884587.1,大 7.5,A,7.5,1.82,50,41,A,7.5,
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459111.1,360,[總分]大小 7.5,252884586.1,小 7.5,H,7.5,1.62,50,31,H,7.5,
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459113.1,362,羅德海洋 大小 2.5,252884591.1,大 2.5,A,2.5,1.68,25,17,A,2.5,
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459113.1,362,羅德海洋 大小 2.5,252884590.1,小 2.5,H,2.5,1.65,20,13,H,2.5,
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459109.1,363,福岡軟銀鷹 大小 4.5,252884583.1,大 4.5,A,4.5,1.80,5,4,A,4.5,
2026-07-18,2026-07-18T13:55:23,台灣運彩,,3478445.1,131,2026-07-18T17:00:00+08:00,福岡軟銀鷹,羅德海洋,福岡軟銀鷹 @ 羅德海洋,51459109.1,363,福岡軟銀鷹 大小 4.5,252884582.1,小 4.5,H,4.5,1.55,20,11,H,4.5,
