date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-09,823090,DraftKings,2026-09-09T15:54:55,德州遊騎兵,西雅圖水手,+129,-156
2026-09-09,823172,DraftKings,2026-09-09T15:54:55,聖路易紅雀,舊金山巨人,-124,+103
2026-09-09,823251,DraftKings,2026-09-09T15:54:55,華盛頓國民,聖地牙哥教士,+158,-193
2026-09-09,823416,DraftKings,2026-09-09T15:54:55,休士頓太空人,費城費城人,+135,-163
2026-09-09,823497,DraftKings,2026-09-09T15:54:55,科羅拉多洛磯,紐約洋基,+202,-250
2026-09-09,823739,DraftKings,2026-09-09T15:54:55,芝加哥小熊,密爾瓦基釀酒人,+109,-131
2026-09-09,823818,DraftKings,2026-09-09T15:54:55,紐約大都會,邁阿密馬林魚,+104,-126
2026-09-09,823900,DraftKings,2026-09-09T15:54:55,辛辛那提紅人,洛杉磯道奇,+232,-291
2026-09-09,824064,DraftKings,2026-09-09T15:54:55,亞利桑那響尾蛇,堪薩斯市皇家,-115,-105
2026-09-09,824226,DraftKings,2026-09-09T15:54:55,明尼蘇達雙城,底特律老虎,+108,-131
2026-09-09,824549,DraftKings,2026-09-09T15:54:55,匹茲堡海盜,芝加哥白襪,+129,-156
2026-09-09,824713,DraftKings,2026-09-09T15:54:55,洛杉磯天使,波士頓紅襪,+177,-217
2026-09-09,824791,DraftKings,2026-09-09T15:54:55,克里夫蘭守護者,巴爾的摩金鶯,-112,-108
2026-09-09,824871,DraftKings,2026-09-09T15:54:55,坦帕灣光芒,亞特蘭大勇士,+101,-121
2026-09-09,824956,DraftKings,2026-09-09T15:54:55,多倫多藍鳥,運動家,-185,+152
