date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-25,822704,台灣運彩,2026-07-25T21:08:07,亞利桑那響尾蛇,華盛頓國民,1.63,1.87
2026-07-25,822869,台灣運彩,2026-07-25T21:08:07,西雅圖水手,德州遊騎兵,1.65,1.85
2026-07-25,822948,台灣運彩,2026-07-25T21:08:07,克里夫蘭守護者,坦帕灣光芒,1.92,1.58
2026-07-25,823027,台灣運彩,2026-07-25T21:08:07,辛辛那提紅人,聖路易紅雀,2.15,1.43
2026-07-25,823197,台灣運彩,2026-07-25T21:08:07,洛杉磯天使,舊金山巨人,2.10,1.45
2026-07-25,823355,台灣運彩,2026-07-25T21:08:07,芝加哥小熊,匹茲堡海盜,1.88,1.62
2026-07-25,823435,台灣運彩,2026-07-25T21:08:07,紐約洋基,費城費城人,1.85,1.65
2026-07-25,823600,台灣運彩,2026-07-25T21:08:07,洛杉磯道奇,紐約大都會,1.42,2.20
2026-07-25,823679,台灣運彩,2026-07-25T21:08:07,運動家,明尼蘇達雙城,2.00,1.50
2026-07-25,823758,台灣運彩,2026-07-25T21:08:07,科羅拉多洛磯,密爾瓦基釀酒人,2.60,1.30
2026-07-25,823841,台灣運彩,2026-07-25T21:08:07,聖地牙哥教士,邁阿密馬林魚,1.95,1.55
2026-07-25,824244,台灣運彩,2026-07-25T21:08:07,堪薩斯市皇家,底特律老虎,2.70,1.28
2026-07-25,824571,台灣運彩,2026-07-25T21:08:07,休士頓太空人,芝加哥白襪,1.97,1.53
2026-07-25,824734,台灣運彩,2026-07-25T21:08:07,多倫多藍鳥,波士頓紅襪,1.90,1.60
2026-07-25,824811,台灣運彩,2026-07-25T21:08:07,亞特蘭大勇士,巴爾的摩金鶯,1.87,1.63
