date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-23,822841,DraftKings,2026-09-23T22:06:13,紐約大都會,德州遊騎兵,-107,-112
2026-09-23,823086,DraftKings,2026-09-23T22:06:13,休士頓太空人,西雅圖水手,+108,-131
2026-09-23,823168,DraftKings,2026-09-23T22:06:13,明尼蘇達雙城,舊金山巨人,-158,+131
2026-09-23,823327,DraftKings,2026-09-23T22:06:13,聖路易紅雀,匹茲堡海盜,+114,-137
2026-09-23,823410,DraftKings,2026-09-23T22:06:13,密爾瓦基釀酒人,費城費城人,-134,+111
2026-09-23,823492,DraftKings,2026-09-23T22:06:13,坦帕灣光芒,紐約洋基,+117,-141
2026-09-23,823894,DraftKings,2026-09-23T22:06:13,聖地牙哥教士,洛杉磯道奇,+182,-224
2026-09-23,824060,DraftKings,2026-09-23T22:06:13,芝加哥白襪,堪薩斯市皇家,-118,-102
2026-09-23,824223,DraftKings,2026-09-23T22:06:13,華盛頓國民,底特律老虎,+139,-169
2026-09-23,824301,DraftKings,2026-09-23T22:06:13,亞利桑那響尾蛇,科羅拉多洛磯,-162,+134
2026-09-23,824625,DraftKings,2026-09-23T22:06:13,邁阿密馬林魚,芝加哥小熊,+147,-179
2026-09-23,824710,DraftKings,2026-09-23T22:06:13,克里夫蘭守護者,波士頓紅襪,+113,-137
2026-09-23,824784,DraftKings,2026-09-23T22:06:13,多倫多藍鳥,巴爾的摩金鶯,+102,-122
2026-09-23,824868,DraftKings,2026-09-23T22:06:13,辛辛那提紅人,亞特蘭大勇士,+213,-264
2026-09-23,824951,DraftKings,2026-09-23T22:06:13,洛杉磯天使,運動家,-131,+109
