date,captured_at_tw,sportsbook,game_pk,official_event_id,event_no,kickoff_tw,away_zh,home_zh,matchup_zh,market_id,market_ti,market_name,selection_id,selection_name,selection_side,selection_line,odds_decimal,pd,pu,raw_v,raw_hv,raw_cn
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444255.1,354,不讓分,252841037.1,匹茲堡海盜,H,,1.68,25,17,H,,1
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444255.1,354,不讓分,252841038.1,密爾瓦基釀酒人,A,,1.82,50,41,A,,2
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444265.1,357,勝分差,252841057.1,匹茲堡海盜 1 分,H,,4.05,20,61,H,,
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444265.1,357,勝分差,252841058.1,匹茲堡海盜 2 分,H,,7.25,4,25,H,,
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444265.1,357,勝分差,252841059.1,匹茲堡海盜 > 2分,H,,2.75,4,7,H,,
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444265.1,357,勝分差,252841060.1,密爾瓦基釀酒人 1 分,A,,5.40,5,22,A,,
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444265.1,357,勝分差,252841061.1,密爾瓦基釀酒人 2 分,A,,7.25,4,25,A,,
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444265.1,357,勝分差,252841062.1,密爾瓦基釀酒人 > 2分,A,,2.70,10,17,A,,
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444262.1,358,讓分 1.5,252841051.1,匹茲堡海盜 +1.5,H,1.5,1.40,5,2,H,1.5,1
2026-07-13,2026-07-13T00:01:00,台灣運彩,,3477703.1,112,2026-07-13T00:15:00+08:00,密爾瓦基釀酒人,匹茲堡海盜,密爾瓦基釀酒人 @ 匹茲堡海盜,51444262.1,358,讓分 1.5,252841052.1,密爾瓦基釀酒人 -1.5,A,1.5,2.30,10,13,A,1.5,2
