date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-07,822713,台灣運彩,2026-07-07T21:01:08,休士頓太空人,華盛頓國民,1.88,1.62
2026-07-07,822881,台灣運彩,2026-07-07T21:01:08,洛杉磯天使,德州遊騎兵,2.15,1.43
2026-07-07,822956,台灣運彩,2026-07-07T21:01:08,紐約洋基,坦帕灣光芒,1.82,1.68
2026-07-07,823035,台灣運彩,2026-07-07T21:01:08,密爾瓦基釀酒人,聖路易紅雀,1.38,2.33
2026-07-07,823062,台灣運彩,2026-07-07T21:01:08,密爾瓦基釀酒人,聖路易紅雀,1.38,2.33
2026-07-07,823203,台灣運彩,2026-07-07T21:01:08,多倫多藍鳥,舊金山巨人,1.70,1.80
2026-07-07,823280,台灣運彩,2026-07-07T21:01:08,亞利桑那響尾蛇,聖地牙哥教士,1.90,1.60
2026-07-07,823361,台灣運彩,2026-07-07T21:01:08,亞特蘭大勇士,匹茲堡海盜,2.15,1.43
2026-07-07,823607,台灣運彩,2026-07-07T21:01:08,堪薩斯市皇家,紐約大都會,2.05,1.48
2026-07-07,823687,台灣運彩,2026-07-07T21:01:08,克里夫蘭守護者,明尼蘇達雙城,1.85,1.65
2026-07-07,823847,台灣運彩,2026-07-07T21:01:08,西雅圖水手,邁阿密馬林魚,1.85,1.65
2026-07-07,823929,台灣運彩,2026-07-07T21:01:08,科羅拉多洛磯,洛杉磯道奇,3.00,1.22
2026-07-07,824254,台灣運彩,2026-07-07T21:01:08,運動家,底特律老虎,2.30,1.40
2026-07-07,824495,台灣運彩,2026-07-07T21:01:08,費城費城人,辛辛那提紅人,1.42,2.20
2026-07-07,824579,台灣運彩,2026-07-07T21:01:08,波士頓紅襪,芝加哥白襪,1.60,1.90
2026-07-07,824820,台灣運彩,2026-07-07T21:01:08,芝加哥小熊,巴爾的摩金鶯,1.66,1.84
