date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-30,822946,台灣運彩,2026-07-30T21:04:14,德州遊騎兵,坦帕灣光芒,2.07,1.46
2026-07-30,823023,台灣運彩,2026-07-30T21:04:14,芝加哥小熊,聖路易紅雀,1.78,1.72
2026-07-30,823271,台灣運彩,2026-07-30T21:04:14,舊金山巨人,聖地牙哥教士,1.94,1.56
2026-07-30,823595,台灣運彩,2026-07-30T21:04:14,邁阿密馬林魚,紐約大都會,1.88,1.62
2026-07-30,823674,台灣運彩,2026-07-30T21:04:14,堪薩斯市皇家,明尼蘇達雙城,1.98,1.52
2026-07-30,823921,台灣運彩,2026-07-30T21:04:14,西雅圖水手,洛杉磯道奇,2.15,1.43
2026-07-30,824488,台灣運彩,2026-07-30T21:04:14,匹茲堡海盜,辛辛那提紅人,1.68,1.82
2026-07-30,824568,台灣運彩,2026-07-30T21:04:14,紐約洋基,芝加哥白襪,1.84,1.66
2026-07-30,824894,台灣運彩,2026-07-30T21:04:14,華盛頓國民,亞特蘭大勇士,2.00,1.50
2026-07-30,824974,台灣運彩,2026-07-30T21:04:14,波士頓紅襪,運動家,1.42,2.20
