date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-20,822788,台灣運彩,2026-07-20T13:57:29,坦帕灣光芒,多倫多藍鳥,2.00,1.50
2026-07-20,822874,台灣運彩,2026-07-20T13:57:29,芝加哥白襪,德州遊騎兵,2.20,1.42
2026-07-20,823112,台灣運彩,2026-07-20T13:57:29,辛辛那提紅人,西雅圖水手,2.00,1.50
2026-07-20,823436,台灣運彩,2026-07-20T13:57:29,洛杉磯道奇,費城費城人,1.84,1.66
2026-07-20,823522,台灣運彩,2026-07-20T13:57:29,匹茲堡海盜,紐約洋基,2.00,1.50
2026-07-20,823762,台灣運彩,2026-07-20T13:57:29,紐約大都會,密爾瓦基釀酒人,2.40,1.36
2026-07-20,824006,台灣運彩,2026-07-20T13:57:29,聖路易紅雀,洛杉磯天使,1.87,1.63
2026-07-20,824087,台灣運彩,2026-07-20T13:57:29,舊金山巨人,堪薩斯市皇家,1.85,1.65
2026-07-20,824167,台灣運彩,2026-07-20T13:57:29,邁阿密馬林魚,休士頓太空人,1.95,1.55
2026-07-20,824328,台灣運彩,2026-07-20T13:57:29,華盛頓國民,科羅拉多洛磯,1.63,1.87
2026-07-20,824410,台灣運彩,2026-07-20T13:57:29,明尼蘇達雙城,克里夫蘭守護者,1.63,1.87
2026-07-20,824654,台灣運彩,2026-07-20T13:57:29,底特律老虎,芝加哥小熊,1.82,1.68
2026-07-20,824736,台灣運彩,2026-07-20T13:57:29,巴爾的摩金鶯,波士頓紅襪,1.98,1.52
2026-07-20,824898,台灣運彩,2026-07-20T13:57:29,聖地牙哥教士,亞特蘭大勇士,2.00,1.50
2026-07-20,825058,台灣運彩,2026-07-20T13:57:29,運動家,亞利桑那響尾蛇,2.10,1.45
