date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-06-26,822796,DraftKings,2026-06-26T23:16:30,德州遊騎兵,多倫多藍鳥,-112,-107
2026-06-26,822962,DraftKings,2026-06-26T23:16:30,亞利桑那響尾蛇,坦帕灣光芒,+114,-137
2026-06-26,823039,DraftKings,2026-06-26T23:16:30,邁阿密馬林魚,聖路易紅雀,-105,-114
2026-06-26,823206,DraftKings,2026-06-26T23:16:30,亞特蘭大勇士,舊金山巨人,-120,+100
2026-06-26,823285,DraftKings,2026-06-26T23:16:30,洛杉磯道奇,聖地牙哥教士,-148,+123
2026-06-26,823363,DraftKings,2026-06-26T23:16:30,辛辛那提紅人,匹茲堡海盜,+159,-194
2026-06-26,823610,DraftKings,2026-06-26T23:16:30,費城費城人,紐約大都會,-163,+135
2026-06-26,823688,DraftKings,2026-06-26T23:16:30,科羅拉多洛磯,明尼蘇達雙城,+143,-174
2026-06-26,823773,DraftKings,2026-06-26T23:16:30,芝加哥小熊,密爾瓦基釀酒人,+215,-267
2026-06-26,824014,DraftKings,2026-06-26T23:16:30,運動家,洛杉磯天使,-131,+109
2026-06-26,824255,DraftKings,2026-06-26T23:16:30,休士頓太空人,底特律老虎,-105,-115
2026-06-26,824423,DraftKings,2026-06-26T23:16:30,西雅圖水手,克里夫蘭守護者,-110,-110
2026-06-26,824582,DraftKings,2026-06-26T23:16:30,堪薩斯市皇家,芝加哥白襪,+113,-136
2026-06-26,824743,DraftKings,2026-06-26T23:16:30,紐約洋基,波士頓紅襪,-115,-105
2026-06-26,824824,DraftKings,2026-06-26T23:16:30,華盛頓國民,巴爾的摩金鶯,+113,-136
