date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-19,822786,台灣運彩,2026-07-19T00:06:15,芝加哥白襪,多倫多藍鳥,1.65,1.85
2026-07-19,823113,台灣運彩,2026-07-19T00:06:15,舊金山巨人,西雅圖水手,2.05,1.48
2026-07-19,823439,台灣運彩,2026-07-19T00:06:15,紐約大都會,費城費城人,2.20,1.42
2026-07-19,823521,台灣運彩,2026-07-19T00:06:15,洛杉磯道奇,紐約洋基,1.77,1.73
2026-07-19,823764,台灣運彩,2026-07-19T00:06:15,邁阿密馬林魚,密爾瓦基釀酒人,2.00,1.50
2026-07-19,824007,台灣運彩,2026-07-19T00:06:15,底特律老虎,洛杉磯天使,1.40,2.30
2026-07-19,824086,台灣運彩,2026-07-19T00:06:15,聖地牙哥教士,堪薩斯市皇家,1.68,1.82
2026-07-19,824168,台灣運彩,2026-07-19T00:06:15,巴爾的摩金鶯,休士頓太空人,1.70,1.80
2026-07-19,824330,台灣運彩,2026-07-19T00:06:15,辛辛那提紅人,科羅拉多洛磯,1.68,1.82
2026-07-19,824411,台灣運彩,2026-07-19T00:06:15,匹茲堡海盜,克里夫蘭守護者,1.92,1.58
2026-07-19,824653,台灣運彩,2026-07-19T00:06:15,明尼蘇達雙城,芝加哥小熊,2.00,1.50
2026-07-19,824739,台灣運彩,2026-07-19T00:06:15,坦帕灣光芒,波士頓紅襪,1.80,1.70
2026-07-19,824897,台灣運彩,2026-07-19T00:06:15,德州遊騎兵,亞特蘭大勇士,1.84,1.66
2026-07-19,824978,台灣運彩,2026-07-19T00:06:15,華盛頓國民,運動家,1.68,1.82
2026-07-19,825057,台灣運彩,2026-07-19T00:06:15,聖路易紅雀,亞利桑那響尾蛇,1.87,1.63
