game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824158,2026-08-06 02:10,2026-08-05T18:10:00Z,多倫多藍鳥 @ 休士頓太空人,10000,4.46,5.66,10.12,0.3377,0.6623,2.96,1.51,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.58,3.95,6.53,8.5,0.676,0.324,大分
824646,2026-08-06 02:20,2026-08-05T18:20:00Z,洛杉磯道奇 @ 芝加哥小熊,10000,4.9,5.79,10.69,0.3889,0.6111,2.57,1.64,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.66,5.55,11.21,9.5,0.5166,0.4834,大分
822866,2026-08-06 02:35,2026-08-05T18:35:00Z,舊金山巨人 @ 德州遊騎兵,10000,4.92,5.06,9.98,0.4446,0.5554,2.25,1.80,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.72,2.86,5.58,8.5,0.5836,0.4164,大分
824322,2026-08-06 03:10,2026-08-05T19:10:00Z,坦帕灣光芒 @ 科羅拉多洛磯,10000,5.6,5.18,10.78,0.5401,0.4599,1.85,2.17,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.74,5.18,7.91,11.5,0.4035,0.5965,小分
824806,2026-08-06 06:35,2026-08-05T22:35:00Z,洛杉磯天使 @ 巴爾的摩金鶯,10000,4.59,4.77,9.36,0.4222,0.5778,2.37,1.73,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.06,2.74,4.8,8.5,0.6032,0.3968,大分
823429,2026-08-06 06:40,2026-08-05T22:40:00Z,華盛頓國民 @ 費城費城人,10000,5.3,5.7,11.0,0.4838,0.5162,2.07,1.94,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.05,2.63,6.68,9.5,0.5732,0.4268,大分
824402,2026-08-06 06:40,2026-08-05T22:40:00Z,紐約大都會 @ 克里夫蘭守護者,10000,4.31,4.4,8.71,0.465,0.535,2.15,1.87,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.96,3.01,5.97,8.5,0.4867,0.5133,小分
824482,2026-08-06 06:40,2026-08-05T22:40:00Z,運動家 @ 辛辛那提紅人,10000,4.73,5.92,10.65,0.3319,0.6681,3.01,1.50,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.1,1.52,3.63,9.5,0.6203,0.3797,大分
823516,2026-08-06 07:05,2026-08-05T23:05:00Z,聖路易紅雀 @ 紐約洋基,10000,4.58,4.8,9.38,0.4763,0.5237,2.10,1.91,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.91,2.73,5.64,8.5,0.5844,0.4156,大分
824728,2026-08-06 07:10,2026-08-05T23:10:00Z,芝加哥白襪 @ 波士頓紅襪,10000,4.78,4.92,9.71,0.4702,0.5298,2.13,1.89,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.49,5.54,11.03,8.5,0.5747,0.4253,大分
824889,2026-08-06 07:15,2026-08-05T23:15:00Z,邁阿密馬林魚 @ 亞特蘭大勇士,10000,4.62,5.29,9.91,0.3688,0.6312,2.71,1.58,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.13,4.3,7.44,8.5,0.5499,0.4501,大分
823753,2026-08-06 07:40,2026-08-05T23:40:00Z,匹茲堡海盜 @ 密爾瓦基釀酒人,10000,4.75,5.52,10.27,0.4873,0.5127,2.05,1.95,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.03,3.83,7.86,7.5,0.6812,0.3188,大分
824082,2026-08-06 07:40,2026-08-05T23:40:00Z,明尼蘇達雙城 @ 堪薩斯市皇家,10000,5.11,5.08,10.19,0.549,0.451,1.82,2.22,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.57,1.87,4.44,9.5,0.5554,0.4446,大分
823106,2026-08-06 09:40,2026-08-06T01:40:00Z,底特律老虎 @ 西雅圖水手,10000,5.81,4.65,10.46,0.6654,0.3346,1.50,2.99,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.93,2.98,7.91,7.5,0.7896,0.2104,大分
825052,2026-08-06 09:40,2026-08-06T01:40:00Z,聖地牙哥教士 @ 亞利桑那響尾蛇,10000,5.31,5.24,10.55,0.5694,0.4306,1.76,2.32,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.75,5.76,9.51,9.5,0.5491,0.4509,大分
