date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-29,824874,2026-08-30 04:10,2026-08-29T20:10:00Z,,,科羅拉多洛磯 @ 亞特蘭大勇士,亞特蘭大勇士,大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.6354,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-29,824637,2026-08-30 02:20,2026-08-29T18:20:00Z,,,辛辛那提紅人 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5726,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-29,823741,2026-08-30 07:15,2026-08-29T23:15:00Z,,,德州遊騎兵 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.569,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-29,823986,2026-08-30 10:07,2026-08-30T02:07:00Z,,,費城費城人 @ 洛杉磯天使,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5496,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,824392,2026-08-30 04:10,2026-08-29T20:10:00Z,,,堪薩斯市皇家 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5292,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823539,2026-08-30 01:05,2026-08-29T17:05:00Z,,,波士頓紅襪 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,波士頓紅襪,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5271,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823501,2026-08-30 07:15,2026-08-29T23:15:00Z,,,波士頓紅襪 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,波士頓紅襪,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5271,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823582,2026-08-30 04:10,2026-08-29T20:10:00Z,,,休士頓太空人 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5232,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,822770,2026-08-30 03:07,2026-08-29T19:07:00Z,,,西雅圖水手 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5218,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,822936,2026-08-30 04:10,2026-08-29T20:10:00Z,,,聖地牙哥教士 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5177,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823011,2026-08-30 02:15,2026-08-29T18:15:00Z,,,匹茲堡海盜 @ 聖路易紅雀,聖路易紅雀,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5143,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823177,2026-08-30 04:05,2026-08-29T20:05:00Z,,,亞利桑那響尾蛇 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.51,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823176,2026-08-30 10:05,2026-08-30T02:05:00Z,,,亞利桑那響尾蛇 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.51,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,824961,2026-08-30 10:05,2026-08-30T02:05:00Z,,,巴爾的摩金鶯 @ 運動家,巴爾的摩金鶯,勝方與大小分未統一,不推薦,巴爾的摩金鶯,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5025,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,822690,2026-08-30 04:05,2026-08-29T20:05:00Z,,,邁阿密馬林魚 @ 華盛頓國民,華盛頓國民,勝方與大小分未統一,不推薦,邁阿密馬林魚,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5023,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,823665,2026-08-30 02:10,2026-08-29T18:10:00Z,,,芝加哥白襪 @ 明尼蘇達雙城,明尼蘇達雙城,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5018,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-29,824230,2026-08-30 01:10,2026-08-29T17:10:00Z,,,洛杉磯道奇 @ 底特律老虎,洛杉磯道奇,勝方與大小分未統一,不推薦,底特律老虎,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5011,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
