game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824643,2026-08-15 02:20,2026-08-14T18:20:00Z,聖路易紅雀 @ 芝加哥小熊,10000,3.16,4.94,8.1,0.3444,0.6556,2.90,1.53,DraftKings,+169,-182,-0.0273,0.0102,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.46,4.58,8.04,8.0,,,無大小分盤口
824479,2026-08-15 06:10,2026-08-14T22:10:00Z,邁阿密馬林魚 @ 辛辛那提紅人,10000,3.7,3.59,7.29,0.5621,0.4379,1.78,2.28,DraftKings,-103,-117,0.0547,-0.1013,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.46,2.63,6.09,7.5,,,無大小分盤口
823346,2026-08-15 06:40,2026-08-14T22:40:00Z,波士頓紅襪 @ 匹茲堡海盜,10000,4.56,3.48,8.04,0.5573,0.4427,1.79,2.26,DraftKings,-144,+119,-0.0329,-0.0139,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.48,3.85,8.32,8.0,,,無大小分盤口
824237,2026-08-15 06:40,2026-08-14T22:40:00Z,芝加哥白襪 @ 底特律老虎,10000,3.31,4.83,8.14,0.356,0.644,2.81,1.55,DraftKings,+129,-156,-0.0807,0.0346,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.24,5.52,9.76,8.0,,,無大小分盤口
822942,2026-08-15 07:10,2026-08-14T23:10:00Z,巴爾的摩金鶯 @ 坦帕灣光芒,10000,3.24,4.78,8.02,0.2952,0.7048,3.39,1.42,DraftKings,+139,-168,-0.1232,0.0779,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.13,3.45,6.58,8.0,,,無大小分盤口
823591,2026-08-15 07:10,2026-08-14T23:10:00Z,華盛頓國民 @ 紐約大都會,10000,4.54,4.15,8.69,0.4813,0.5187,2.08,1.93,DraftKings,+101,-122,-0.0162,-0.0308,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.77,2.34,6.11,8.5,,,無大小分盤口
824399,2026-08-15 07:10,2026-08-14T23:10:00Z,聖地牙哥教士 @ 克里夫蘭守護者,10000,3.95,3.39,7.34,0.5301,0.4699,1.89,2.13,DraftKings,+112,-135,0.0584,-0.1046,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.41,3.15,6.56,7.5,,,無大小分盤口
822777,2026-08-15 07:15,2026-08-14T23:15:00Z,紐約洋基 @ 多倫多藍鳥,10000,3.95,3.23,7.18,0.5975,0.4025,1.67,2.48,DraftKings,-156,+129,-0.0119,-0.0342,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.79,3.56,6.35,7.0,,,無大小分盤口
824882,2026-08-15 07:15,2026-08-14T23:15:00Z,亞利桑那響尾蛇 @ 亞特蘭大勇士,10000,4.01,4.12,8.13,0.4415,0.5585,2.27,1.79,DraftKings,+169,-207,0.0698,-0.1158,亞利桑那響尾蛇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.0,4.13,9.13,8.0,,,無大小分盤口
824159,2026-08-15 08:10,2026-08-15T00:10:00Z,西雅圖水手 @ 休士頓太空人,10000,3.12,4.3,7.42,0.3566,0.6434,2.80,1.55,DraftKings,+109,-131,-0.1219,0.0763,休士頓太空人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.65,3.56,6.21,7.5,,,無大小分盤口
823993,2026-08-15 09:38,2026-08-15T01:38:00Z,堪薩斯市皇家 @ 洛杉磯天使,10000,4.19,3.38,7.57,0.5671,0.4329,1.76,2.31,DraftKings,-110,-110,0.0433,-0.0909,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.04,1.8,3.84,7.5,,,無大小分盤口
824968,2026-08-15 09:40,2026-08-15T01:40:00Z,德州遊騎兵 @ 運動家,10000,4.22,3.65,7.87,0.6089,0.3911,1.64,2.56,DraftKings,-106,-114,0.0943,-0.1416,德州遊騎兵,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.7,2.63,4.33,8.0,,,無大小分盤口
823913,2026-08-15 10:10,2026-08-15T02:10:00Z,密爾瓦基釀酒人 @ 洛杉磯道奇,10000,4.08,4.06,8.14,0.513,0.487,1.95,2.05,DraftKings,+158,-193,0.1254,-0.1717,密爾瓦基釀酒人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.55,4.04,8.59,8.0,,,無大小分盤口
823185,2026-08-15 10:15,2026-08-15T02:15:00Z,科羅拉多洛磯 @ 舊金山巨人,10000,4.13,4.83,8.96,0.3795,0.6205,2.64,1.61,DraftKings,+109,-131,-0.099,0.0534,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.41,1.58,4.99,9.0,,,無大小分盤口
