date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-28,824877,2026-08-29 07:15,2026-08-28T23:15:00Z,,,科羅拉多洛磯 @ 亞特蘭大勇士,亞特蘭大勇士,大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.6351,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-28,824638,2026-08-29 02:20,2026-08-28T18:20:00Z,,,辛辛那提紅人 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5736,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-28,823744,2026-08-29 07:40,2026-08-28T23:40:00Z,,,德州遊騎兵 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5675,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-28,823985,2026-08-29 09:38,2026-08-29T01:38:00Z,,,費城費城人 @ 洛杉磯天使,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5491,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,824396,2026-08-29 07:10,2026-08-28T23:10:00Z,,,堪薩斯市皇家 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5303,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,823504,2026-08-29 07:15,2026-08-28T23:15:00Z,,,波士頓紅襪 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5268,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,823583,2026-08-29 07:10,2026-08-28T23:10:00Z,,,休士頓太空人 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5239,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,822769,2026-08-29 07:15,2026-08-28T23:15:00Z,,,西雅圖水手 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5194,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,822935,2026-08-29 07:10,2026-08-28T23:10:00Z,,,聖地牙哥教士 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.516,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,823013,2026-08-29 08:15,2026-08-29T00:15:00Z,,,匹茲堡海盜 @ 聖路易紅雀,聖路易紅雀,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5132,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,823178,2026-08-29 10:15,2026-08-29T02:15:00Z,,,亞利桑那響尾蛇 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.51,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,823666,2026-08-29 08:10,2026-08-29T00:10:00Z,,,芝加哥白襪 @ 明尼蘇達雙城,明尼蘇達雙城,勝方與大小分未統一,不推薦,明尼蘇達雙城,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5028,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,824960,2026-08-29 09:40,2026-08-29T01:40:00Z,,,巴爾的摩金鶯 @ 運動家,巴爾的摩金鶯,勝方與大小分未統一,不推薦,巴爾的摩金鶯,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5022,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,824231,2026-08-29 06:40,2026-08-28T22:40:00Z,,,洛杉磯道奇 @ 底特律老虎,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5008,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-28,822691,2026-08-29 06:45,2026-08-28T22:45:00Z,,,邁阿密馬林魚 @ 華盛頓國民,邁阿密馬林魚,勝方與大小分未統一,不推薦,邁阿密馬林魚,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5002,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
