date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-07-27,824245,2026-07-28 06:40,2026-07-27T22:40:00Z,,,巴爾的摩金鶯 @ 底特律老虎,底特律老虎,大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5625,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-27,824977,2026-07-28 09:40,2026-07-28T01:40:00Z,,,波士頓紅襪 @ 運動家,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5485,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,823195,2026-07-28 09:45,2026-07-28T01:45:00Z,,,密爾瓦基釀酒人 @ 舊金山巨人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5395,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,824570,2026-07-28 07:40,2026-07-27T23:40:00Z,,,紐約洋基 @ 芝加哥白襪,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5321,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,823025,2026-07-28 07:45,2026-07-27T23:45:00Z,,,芝加哥小熊 @ 聖路易紅雀,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5318,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,824001,2026-07-28 09:38,2026-07-28T01:38:00Z,,,休士頓太空人 @ 洛杉磯天使,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5207,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,823839,2026-07-28 06:40,2026-07-27T22:40:00Z,,,費城費城人 @ 邁阿密馬林魚,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5189,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,824490,2026-07-28 07:10,2026-07-27T23:10:00Z,,,克里夫蘭守護者 @ 辛辛那提紅人,辛辛那提紅人,勝方與大小分未統一,不推薦,辛辛那提紅人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5186,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,822705,2026-07-28 06:45,2026-07-27T22:45:00Z,,,多倫多藍鳥 @ 華盛頓國民,多倫多藍鳥,勝方與大小分未統一,不推薦,華盛頓國民,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5153,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,823353,2026-07-28 06:40,2026-07-27T22:40:00Z,,,亞利桑那響尾蛇 @ 匹茲堡海盜,匹茲堡海盜,勝方與大小分未統一,不推薦,平手,比分平手,無大小分盤口,-,無台灣運彩大小分盤口,,0.5152,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,822868,2026-07-28 02:35,2026-07-27T18:35:00Z,,,西雅圖水手 @ 德州遊騎兵,德州遊騎兵,勝方與大小分未統一,不推薦,西雅圖水手,模型分歧,大分,大分,等待官方打線,,0.5148,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-27,823597,2026-07-28 07:10,2026-07-27T23:10:00Z,,,亞特蘭大勇士 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,亞特蘭大勇士,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5007,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
