game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
822786,2026-07-20 00:15,2026-07-19T16:15:00Z,芝加哥白襪 @ 多倫多藍鳥,10000,4.6,3.81,8.41,0.5678,0.4322,1.76,2.31,台灣運彩,1.68,1.82,-0.0274,-0.1173,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.52,3.77,8.29,8.5,0.4327,0.5673,小分
823523,2026-07-20 00:35,2026-07-19T16:35:00Z,洛杉磯道奇 @ 紐約洋基,10000,4.79,3.88,8.67,0.5726,0.4274,1.75,2.34,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.07,3.66,9.73,7.5,0.5662,0.4338,大分
823439,2026-07-20 01:35,2026-07-19T17:35:00Z,紐約大都會 @ 費城費城人,10000,4.14,4.45,8.59,0.4854,0.5146,2.06,1.94,台灣運彩,1.58,1.92,-0.1475,-0.0062,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.87,2.65,5.53,8.5,0.444,0.556,小分
824739,2026-07-20 01:35,2026-07-19T17:35:00Z,坦帕灣光芒 @ 波士頓紅襪,10000,4.12,4.48,8.6,0.4343,0.5657,2.30,1.77,台灣運彩,1.88,1.62,-0.0976,-0.0516,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.03,5.2,11.23,7.5,0.5217,0.4783,大分
824897,2026-07-20 01:35,2026-07-19T17:35:00Z,德州遊騎兵 @ 亞特蘭大勇士,10000,4.37,5.19,9.56,0.4343,0.5657,2.30,1.77,台灣運彩,1.63,1.87,-0.1792,0.0309,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.88,4.24,8.12,8.5,0.5011,0.4989,大分
824411,2026-07-20 01:40,2026-07-19T17:40:00Z,匹茲堡海盜 @ 克里夫蘭守護者,10000,4.93,3.68,8.61,0.5829,0.4171,1.72,2.40,台灣運彩,1.58,1.92,-0.05,-0.1037,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.85,2.05,8.9,7.5,0.5758,0.4242,大分
823764,2026-07-20 02:10,2026-07-19T18:10:00Z,邁阿密馬林魚 @ 密爾瓦基釀酒人,10000,4.59,4.56,9.15,0.532,0.468,1.88,2.14,台灣運彩,1.92,1.58,0.0112,-0.1649,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.81,4.21,9.02,8.5,0.5077,0.4923,大分
824086,2026-07-20 02:10,2026-07-19T18:10:00Z,聖地牙哥教士 @ 堪薩斯市皇家,10000,4.67,4.85,9.52,0.4059,0.5941,2.46,1.68,台灣運彩,1.92,1.58,-0.1149,-0.0388,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.0,2.79,4.79,10.5,0.3454,0.6546,小分
824168,2026-07-20 02:10,2026-07-19T18:10:00Z,巴爾的摩金鶯 @ 休士頓太空人,10000,4.14,4.38,8.52,0.5427,0.4573,1.84,2.19,台灣運彩,1.87,1.63,0.0079,-0.1562,巴爾的摩金鶯,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.69,3.94,6.63,8.5,0.4688,0.5312,小分
824653,2026-07-20 02:20,2026-07-19T18:20:00Z,明尼蘇達雙城 @ 芝加哥小熊,10000,4.21,5.04,9.25,0.3989,0.6011,2.51,1.66,台灣運彩,2.15,1.43,-0.0662,-0.0982,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.98,4.94,8.92,7.5,0.5748,0.4252,大分
