date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-02,823996,2026-08-03 03:15,2026-08-02T19:15:00Z,,,密爾瓦基釀酒人 @ 洛杉磯天使,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,小分,小分,等待官方打線,,0.578,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-02,824891,2026-08-03 01:35,2026-08-02T17:35:00Z,,,華盛頓國民 @ 亞特蘭大勇士,亞特蘭大勇士,大小分未統一,不推薦,亞特蘭大勇士,一致,小分,小分,等待官方打線,,0.569,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-02,824323,2026-08-03 03:10,2026-08-02T19:10:00Z,,,堪薩斯市皇家 @ 科羅拉多洛磯,堪薩斯市皇家,大小分未統一,不推薦,堪薩斯市皇家,一致,小分,小分,等待官方打線,,0.5677,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-02,823107,2026-08-03 04:10,2026-08-02T20:10:00Z,,,明尼蘇達雙城 @ 西雅圖水手,西雅圖水手,勝方與大小分未統一,不推薦,明尼蘇達雙城,模型分歧,小分,小分,等待官方打線,,0.5566,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,824971,2026-08-03 04:05,2026-08-02T20:05:00Z,,,底特律老虎 @ 運動家,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,小分,小分,等待官方打線,,0.5431,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,822943,2026-08-03 01:40,2026-08-02T17:40:00Z,,,芝加哥白襪 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,小分,小分,等待官方打線,,0.5424,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,822783,2026-08-03 01:37,2026-08-02T17:37:00Z,,,聖路易紅雀 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,小分,小分,等待官方打線,,0.5394,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,823270,2026-08-03 04:10,2026-08-02T20:10:00Z,,,舊金山巨人 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,小分,小分,等待官方打線,,0.5381,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,823919,2026-08-03 07:20,2026-08-02T23:20:00Z,,,波士頓紅襪 @ 洛杉磯道奇,洛杉磯道奇,勝方與大小分未統一,不推薦,波士頓紅襪,模型分歧,小分,大分,等待官方打線,,0.5377,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,823592,2026-08-03 01:40,2026-08-02T17:40:00Z,,,邁阿密馬林魚 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,小分,小分,等待官方打線,,0.5354,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,824807,2026-08-03 01:35,2026-08-02T17:35:00Z,,,費城費城人 @ 巴爾的摩金鶯,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,小分,小分,等待官方打線,,0.5261,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,824483,2026-08-03 01:40,2026-08-02T17:40:00Z,,,匹茲堡海盜 @ 辛辛那提紅人,辛辛那提紅人,勝方與大小分未統一,不推薦,平手,比分平手,小分,小分,等待官方打線,,0.5183,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,824648,2026-08-03 02:20,2026-08-02T18:20:00Z,,,紐約洋基 @ 芝加哥小熊,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,大分,大分,等待官方打線,,0.5174,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,824404,2026-08-03 01:40,2026-08-02T17:40:00Z,,,亞利桑那響尾蛇 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,小分,小分,等待官方打線,,0.5135,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-02,824163,2026-08-03 02:10,2026-08-02T18:10:00Z,,,德州遊騎兵 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,小分,小分,等待官方打線,,0.5083,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
