game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823358,2026-07-13 00:15,2026-07-12T16:15:00Z,密爾瓦基釀酒人 @ 匹茲堡海盜,10000,3.97,4.36,8.33,0.5048,0.4952,1.98,2.02,DraftKings,+104,-126,0.0146,-0.0623,密爾瓦基釀酒人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.71,6.5,10.2,8.5,,,無大小分盤口
822708,2026-07-13 01:35,2026-07-12T17:35:00Z,紐約洋基 @ 華盛頓國民,10000,4.06,4.65,8.71,0.4598,0.5402,2.17,1.85,台灣運彩,1.66,1.84,-0.1426,-0.0033,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.11,4.11,6.22,9.5,0.3109,0.6891,小分
824814,2026-07-13 01:35,2026-07-12T17:35:00Z,堪薩斯市皇家 @ 巴爾的摩金鶯,10000,3.75,4.39,8.14,0.4227,0.5773,2.37,1.73,台灣運彩,2.05,1.48,-0.0651,-0.0984,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.33,2.37,5.7,9.5,0.2581,0.7419,小分
822951,2026-07-13 01:40,2026-07-12T17:40:00Z,西雅圖水手 @ 坦帕灣光芒,10000,3.03,3.92,6.95,0.4348,0.5652,2.30,1.77,台灣運彩,1.94,1.56,-0.0807,-0.0758,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.77,5.05,7.82,7.5,0.3977,0.6023,小分
823602,2026-07-13 01:40,2026-07-12T17:40:00Z,波士頓紅襪 @ 紐約大都會,10000,4.24,3.38,7.62,0.6221,0.3779,1.61,2.65,台灣運彩,1.62,1.88,0.0048,-0.154,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.63,4.36,6.99,8.5,0.3955,0.6045,小分
823842,2026-07-13 01:40,2026-07-12T17:40:00Z,克里夫蘭守護者 @ 邁阿密馬林魚,10000,2.95,4.23,7.18,0.3825,0.6175,2.61,1.62,台灣運彩,1.84,1.66,-0.161,0.0151,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.48,5.34,7.81,8.5,0.3047,0.6953,小分
824250,2026-07-13 01:40,2026-07-12T17:40:00Z,費城費城人 @ 底特律老虎,10000,3.51,4.14,7.65,0.4121,0.5879,2.43,1.70,台灣運彩,1.82,1.68,-0.1374,-0.0073,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.85,4.32,9.17,7.5,0.4336,0.5664,小分
824491,2026-07-13 01:40,2026-07-12T17:40:00Z,芝加哥小熊 @ 辛辛那提紅人,10000,4.69,3.77,8.46,0.5298,0.4702,1.89,2.13,台灣運彩,1.58,1.92,-0.1031,-0.0506,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.53,2.29,8.82,9.5,0.393,0.607,小分
823681,2026-07-13 02:10,2026-07-12T18:10:00Z,洛杉磯天使 @ 明尼蘇達雙城,10000,3.76,4.51,8.27,0.4258,0.5742,2.35,1.74,台灣運彩,1.90,1.60,-0.1005,-0.0508,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.87,3.19,6.06,8.5,0.4009,0.5991,小分
824574,2026-07-13 02:10,2026-07-12T18:10:00Z,運動家 @ 芝加哥白襪,10000,3.66,4.57,8.23,0.3484,0.6516,2.87,1.53,台灣運彩,1.85,1.65,-0.1921,0.0455,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.12,2.86,5.98,8.5,0.3939,0.6061,小分
823029,2026-07-13 02:15,2026-07-12T18:15:00Z,亞特蘭大勇士 @ 聖路易紅雀,10000,4.01,4.22,8.23,0.4752,0.5248,2.10,1.91,台灣運彩,1.94,1.56,-0.0403,-0.1162,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.21,3.11,6.33,8.5,0.4365,0.5635,小分
822876,2026-07-13 02:35,2026-07-12T18:35:00Z,休士頓太空人 @ 德州遊騎兵,10000,4.04,4.29,8.33,0.4832,0.5168,2.07,1.93,台灣運彩,1.92,1.58,-0.0376,-0.1161,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.19,3.03,6.22,8.5,0.4178,0.5822,小分
823199,2026-07-13 04:05,2026-07-12T20:05:00Z,科羅拉多洛磯 @ 舊金山巨人,10000,4.74,4.82,9.56,0.4051,0.5949,2.47,1.68,台灣運彩,2.00,1.50,-0.0949,-0.0718,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.83,1.78,5.6,8.5,0.5828,0.4172,大分
823274,2026-07-13 04:10,2026-07-12T20:10:00Z,多倫多藍鳥 @ 聖地牙哥教士,10000,4.11,3.84,7.95,0.5253,0.4747,1.90,2.11,台灣運彩,1.60,1.90,-0.0997,-0.0516,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.99,2.45,5.43,8.5,0.4273,0.5727,小分
823925,2026-07-13 04:10,2026-07-12T20:10:00Z,亞利桑那響尾蛇 @ 洛杉磯道奇,10000,3.96,4.57,8.53,0.4156,0.5844,2.41,1.71,DraftKings,+178,-219,0.0559,-0.1021,亞利桑那響尾蛇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.31,4.11,7.42,8.5,,,無大小分盤口
