date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-07-20,823762,2026-07-21 07:40,2026-07-20T23:40:00Z,,,紐約大都會 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5757,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-20,824736,2026-07-21 07:10,2026-07-20T23:10:00Z,,,巴爾的摩金鶯 @ 波士頓紅襪,波士頓紅襪,大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5744,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-20,823522,2026-07-21 07:05,2026-07-20T23:05:00Z,,,匹茲堡海盜 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5672,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,825058,2026-07-21 09:40,2026-07-21T01:40:00Z,,,運動家 @ 亞利桑那響尾蛇,亞利桑那響尾蛇,大小分未統一,不推薦,亞利桑那響尾蛇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5562,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-20,824328,2026-07-21 08:40,2026-07-21T00:40:00Z,,,華盛頓國民 @ 科羅拉多洛磯,華盛頓國民,勝方與大小分未統一,不推薦,華盛頓國民,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5471,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,823112,2026-07-21 09:40,2026-07-21T01:40:00Z,,,辛辛那提紅人 @ 西雅圖水手,西雅圖水手,勝方與大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5422,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,822874,2026-07-21 08:05,2026-07-21T00:05:00Z,,,芝加哥白襪 @ 德州遊騎兵,德州遊騎兵,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5416,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,824410,2026-07-21 06:40,2026-07-20T22:40:00Z,,,明尼蘇達雙城 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,明尼蘇達雙城,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5385,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,824654,2026-07-21 08:05,2026-07-21T00:05:00Z,,,底特律老虎 @ 芝加哥小熊,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.537,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,824898,2026-07-21 07:15,2026-07-20T23:15:00Z,,,聖地牙哥教士 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5307,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,824167,2026-07-21 08:10,2026-07-21T00:10:00Z,,,邁阿密馬林魚 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,邁阿密馬林魚,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5276,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,822788,2026-07-21 07:07,2026-07-20T23:07:00Z,,,坦帕灣光芒 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,坦帕灣光芒,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5167,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,824006,2026-07-21 10:10,2026-07-21T02:10:00Z,,,聖路易紅雀 @ 洛杉磯天使,聖路易紅雀,勝方與大小分未統一,不推薦,聖路易紅雀,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5142,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,824087,2026-07-21 07:40,2026-07-20T23:40:00Z,,,舊金山巨人 @ 堪薩斯市皇家,堪薩斯市皇家,勝方與大小分未統一,不推薦,舊金山巨人,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5121,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-20,823436,2026-07-21 07:10,2026-07-20T23:10:00Z,,,洛杉磯道奇 @ 費城費城人,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5064,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
