game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824225,2026-09-14 00:10,2026-09-13T16:10:00Z,科羅拉多洛磯 @ 底特律老虎,10000,4.43,5.16,9.59,0.4187,0.5813,2.39,1.72,DraftKings,+129,-156,-0.018,-0.0281,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.82,1.78,4.6,9.5,,,無大小分盤口
822682,2026-09-14 01:35,2026-09-13T17:35:00Z,洛杉磯天使 @ 華盛頓國民,10000,3.98,4.78,8.76,0.2936,0.7064,3.41,1.42,DraftKings,+102,-123,-0.2014,0.1548,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.43,2.99,4.42,9.0,,,無大小分盤口
823495,2026-09-14 01:35,2026-09-13T17:35:00Z,紐約大都會 @ 紐約洋基,10000,4.59,5.05,9.64,0.4359,0.5641,2.29,1.77,DraftKings,+153,-186,0.0406,-0.0862,紐約大都會,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.77,3.83,9.61,9.5,,,無大小分盤口
824869,2026-09-14 01:35,2026-09-13T17:35:00Z,費城費城人 @ 亞特蘭大勇士,10000,4.2,4.38,8.58,0.5053,0.4947,1.98,2.02,DraftKings,+108,-130,0.0245,-0.0705,費城費城人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.67,3.07,7.74,8.5,,,無大小分盤口
822764,2026-09-14 01:37,2026-09-13T17:37:00Z,巴爾的摩金鶯 @ 多倫多藍鳥,10000,3.73,4.49,8.22,0.3616,0.6384,2.77,1.57,DraftKings,+128,-155,-0.077,0.0306,多倫多藍鳥,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.54,3.28,6.82,8.0,,,無大小分盤口
822928,2026-09-14 01:40,2026-09-13T17:40:00Z,休士頓太空人 @ 坦帕灣光芒,10000,4.05,4.41,8.46,0.4043,0.5957,2.47,1.68,DraftKings,+119,-144,-0.0523,0.0055,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.23,4.07,7.3,8.5,,,無大小分盤口
823815,2026-09-14 01:40,2026-09-13T17:40:00Z,洛杉磯道奇 @ 邁阿密馬林魚,10000,4.9,4.09,8.99,0.5563,0.4437,1.80,2.25,DraftKings,-156,+129,-0.0531,0.007,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.49,4.44,7.93,9.0,,,無大小分盤口
823658,2026-09-14 02:10,2026-09-13T18:10:00Z,克里夫蘭守護者 @ 明尼蘇達雙城,10000,4.6,4.2,8.8,0.5766,0.4234,1.73,2.36,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.63,3.54,6.18,9.0,,,無大小分盤口
823734,2026-09-14 02:10,2026-09-13T18:10:00Z,辛辛那提紅人 @ 密爾瓦基釀酒人,10000,3.78,6.05,9.83,0.2456,0.7544,4.07,1.33,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.26,4.4,7.67,10.0,,,無大小分盤口
823008,2026-09-14 02:15,2026-09-13T18:15:00Z,芝加哥白襪 @ 聖路易紅雀,10000,4.59,4.81,9.4,0.4972,0.5028,2.01,1.99,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.37,3.98,6.35,9.5,,,無大小分盤口
824628,2026-09-14 02:20,2026-09-13T18:20:00Z,匹茲堡海盜 @ 芝加哥小熊,10000,4.01,5.37,9.38,0.3896,0.6104,2.57,1.64,DraftKings,+123,-149,-0.0588,0.012,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.48,6.54,9.02,9.5,,,無大小分盤口
824708,2026-09-14 03:05,2026-09-13T19:05:00Z,堪薩斯市皇家 @ 波士頓紅襪,10000,3.78,4.06,7.84,0.5328,0.4672,1.88,2.14,DraftKings,+157,-191,0.1437,-0.1892,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.61,3.0,6.61,8.0,,,無大小分盤口
824952,2026-09-14 04:05,2026-09-13T20:05:00Z,西雅圖水手 @ 運動家,10000,4.31,4.64,8.95,0.4426,0.5574,2.26,1.79,DraftKings,-148,+123,-0.1542,0.109,運動家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.57,3.09,5.66,9.0,,,無大小分盤口
825033,2026-09-14 04:10,2026-09-13T20:10:00Z,德州遊騎兵 @ 亞利桑那響尾蛇,10000,3.94,4.16,8.1,0.463,0.537,2.16,1.86,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.39,3.09,7.48,8.0,,,無大小分盤口
823171,2026-09-14 07:20,2026-09-13T23:20:00Z,聖地牙哥教士 @ 舊金山巨人,10000,4.25,4.17,8.42,0.5275,0.4725,1.90,2.12,DraftKings,-130,+108,-0.0377,-0.0083,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.68,4.09,6.77,8.5,,,無大小分盤口
