date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-07-18,823763,2026-07-19 04:10,2026-07-18T20:10:00Z,,,邁阿密馬林魚 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,小分,小分,等待官方打線,,0.5855,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-18,824331,2026-07-19 03:10,2026-07-18T19:10:00Z,,,辛辛那提紅人 @ 科羅拉多洛磯,辛辛那提紅人,勝方與大小分未統一,不推薦,科羅拉多洛磯,模型分歧,小分,小分,等待官方打線,,0.5807,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824657,2026-07-19 02:20,2026-07-18T18:20:00Z,,,明尼蘇達雙城 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5762,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-18,823441,2026-07-19 04:05,2026-07-18T20:05:00Z,,,紐約大都會 @ 費城費城人,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,小分,大分,等待官方打線,,0.5444,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824008,2026-07-19 10:07,2026-07-19T02:07:00Z,,,底特律老虎 @ 洛杉磯天使,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,小分,小分,等待官方打線,,0.5428,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,823116,2026-07-19 08:08,2026-07-19T00:08:00Z,,,舊金山巨人 @ 西雅圖水手,西雅圖水手,勝方與大小分未統一,不推薦,舊金山巨人,模型分歧,大分,大分,等待官方打線,,0.5424,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824169,2026-07-19 04:10,2026-07-18T20:10:00Z,,,巴爾的摩金鶯 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,小分,大分,等待官方打線,,0.5406,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824738,2026-07-19 04:10,2026-07-18T20:10:00Z,,,坦帕灣光芒 @ 波士頓紅襪,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,小分,小分,等待官方打線,,0.5389,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,822790,2026-07-19 03:07,2026-07-18T19:07:00Z,,,芝加哥白襪 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,小分,大分,等待官方打線,,0.5372,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,825059,2026-07-19 04:10,2026-07-18T20:10:00Z,,,聖路易紅雀 @ 亞利桑那響尾蛇,亞利桑那響尾蛇,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,一致,小分,小分,等待官方打線,,0.5301,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824899,2026-07-19 04:10,2026-07-18T20:10:00Z,,,德州遊騎兵 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,小分,小分,等待官方打線,,0.5271,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824414,2026-07-19 01:10,2026-07-18T17:10:00Z,,,匹茲堡海盜 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,大分,大分,等待官方打線,,0.5218,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824412,2026-07-19 07:10,2026-07-18T23:10:00Z,,,匹茲堡海盜 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,大分,大分,等待官方打線,,0.5218,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,823523,2026-07-19 08:08,2026-07-19T00:08:00Z,,,洛杉磯道奇 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,洛杉磯道奇,模型分歧,小分,大分,等待官方打線,,0.5148,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824979,2026-07-19 10:05,2026-07-19T02:05:00Z,,,華盛頓國民 @ 運動家,運動家,勝方與大小分未統一,不推薦,華盛頓國民,模型分歧,小分,小分,等待官方打線,,0.5136,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-18,824088,2026-07-19 04:10,2026-07-18T20:10:00Z,,,聖地牙哥教士 @ 堪薩斯市皇家,聖地牙哥教士,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,小分,小分,等待官方打線,,0.5033,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
