date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-05,823904,2026-09-06 09:10,2026-09-06T01:10:00Z,,,華盛頓國民 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5947,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-05,823094,2026-09-06 09:40,2026-09-06T01:40:00Z,,,運動家 @ 西雅圖水手,西雅圖水手,大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5659,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-05,824310,2026-09-06 08:10,2026-09-06T00:10:00Z,,,聖路易紅雀 @ 科羅拉多洛磯,聖路易紅雀,勝方與大小分未統一,不推薦,科羅拉多洛磯,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5656,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,823335,2026-09-06 06:40,2026-09-05T22:40:00Z,,,洛杉磯天使 @ 匹茲堡海盜,匹茲堡海盜,大小分未統一,不推薦,匹茲堡海盜,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5587,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-05,824468,2026-09-06 06:40,2026-09-05T22:40:00Z,,,密爾瓦基釀酒人 @ 辛辛那提紅人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5455,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,823823,2026-09-06 04:10,2026-09-05T20:10:00Z,,,芝加哥小熊 @ 邁阿密馬林魚,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5362,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,824553,2026-09-06 07:10,2026-09-05T23:10:00Z,,,明尼蘇達雙城 @ 芝加哥白襪,芝加哥白襪,勝方與大小分未統一,不推薦,芝加哥白襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5337,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,824795,2026-09-06 07:05,2026-09-05T23:05:00Z,,,波士頓紅襪 @ 巴爾的摩金鶯,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5335,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,823577,2026-09-06 04:10,2026-09-05T20:10:00Z,,,舊金山巨人 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5298,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,823419,2026-09-06 06:05,2026-09-05T22:05:00Z,,,亞特蘭大勇士 @ 費城費城人,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5287,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,824145,2026-09-06 07:15,2026-09-05T23:15:00Z,,,亞利桑那響尾蛇 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5171,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,822850,2026-09-06 07:05,2026-09-05T23:05:00Z,,,坦帕灣光芒 @ 德州遊騎兵,德州遊騎兵,勝方與大小分未統一,不推薦,坦帕灣光芒,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5134,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,823257,2026-09-06 07:15,2026-09-05T23:15:00Z,,,紐約洋基 @ 聖地牙哥教士,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5066,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,824389,2026-09-06 06:10,2026-09-05T22:10:00Z,,,底特律老虎 @ 克里夫蘭守護者,底特律老虎,勝方與大小分未統一,不推薦,克里夫蘭守護者,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5016,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-05,824066,2026-09-06 07:10,2026-09-05T23:10:00Z,,,多倫多藍鳥 @ 堪薩斯市皇家,多倫多藍鳥,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5013,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
