date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-07-17,823766,2026-07-18 07:40,2026-07-17T23:40:00Z,,,邁阿密馬林魚 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,小分,大分,等待官方打線,,0.5853,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824332,2026-07-18 08:40,2026-07-18T00:40:00Z,,,辛辛那提紅人 @ 科羅拉多洛磯,辛辛那提紅人,勝方與大小分未統一,不推薦,科羅拉多洛磯,模型分歧,小分,小分,等待官方打線,,0.5789,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824655,2026-07-18 08:05,2026-07-18T00:05:00Z,,,明尼蘇達雙城 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,小分,小分,等待官方打線,,0.5774,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-17,823115,2026-07-18 10:10,2026-07-18T02:10:00Z,,,舊金山巨人 @ 西雅圖水手,西雅圖水手,勝方與大小分未統一,不推薦,西雅圖水手,一致,小分,小分,等待官方打線,,0.5452,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824009,2026-07-18 09:38,2026-07-18T01:38:00Z,,,底特律老虎 @ 洛杉磯天使,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,小分,小分,等待官方打線,,0.5424,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824170,2026-07-18 08:10,2026-07-18T00:10:00Z,,,巴爾的摩金鶯 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,小分,小分,等待官方打線,,0.541,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,822789,2026-07-18 07:15,2026-07-17T23:15:00Z,,,芝加哥白襪 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,小分,小分,等待官方打線,,0.5405,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824766,2026-07-18 01:35,2026-07-17T17:35:00Z,,,坦帕灣光芒 @ 波士頓紅襪,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,小分,小分,等待官方打線,,0.5344,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824737,2026-07-18 07:10,2026-07-17T23:10:00Z,,,坦帕灣光芒 @ 波士頓紅襪,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,小分,小分,等待官方打線,,0.5344,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,825060,2026-07-18 09:40,2026-07-18T01:40:00Z,,,聖路易紅雀 @ 亞利桑那響尾蛇,亞利桑那響尾蛇,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,一致,小分,小分,等待官方打線,,0.5305,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824414,2026-07-18 07:10,2026-07-17T23:10:00Z,,,匹茲堡海盜 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,大分,大分,等待官方打線,,0.5218,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824901,2026-07-18 07:15,2026-07-17T23:15:00Z,,,德州遊騎兵 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,小分,小分,等待官方打線,,0.5217,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824981,2026-07-18 09:40,2026-07-18T01:40:00Z,,,華盛頓國民 @ 運動家,運動家,勝方與大小分未統一,不推薦,華盛頓國民,模型分歧,小分,小分,等待官方打線,,0.5213,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,823524,2026-07-18 07:05,2026-07-17T23:05:00Z,,,洛杉磯道奇 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,洛杉磯道奇,模型分歧,小分,小分,等待官方打線,,0.5152,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-17,824090,2026-07-18 08:10,2026-07-18T00:10:00Z,,,聖地牙哥教士 @ 堪薩斯市皇家,聖地牙哥教士,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,小分,小分,等待官方打線,,0.5039,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
