date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-11,825046,2026-08-12 09:40,2026-08-12T01:40:00Z,,,科羅拉多洛磯 @ 亞利桑那響尾蛇,亞利桑那響尾蛇,大小分未統一,不推薦,亞利桑那響尾蛇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.6242,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-11,823917,2026-08-12 10:10,2026-08-12T02:10:00Z,,,堪薩斯市皇家 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5836,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-11,824240,2026-08-12 06:40,2026-08-11T22:40:00Z,,,克里夫蘭守護者 @ 底特律老虎,底特律老虎,大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5541,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-11,822697,2026-08-12 06:45,2026-08-11T22:45:00Z,,,芝加哥小熊 @ 華盛頓國民,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5536,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-11,823512,2026-08-12 07:05,2026-08-11T23:05:00Z,,,西雅圖水手 @ 紐約洋基,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.551,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-11,824970,2026-08-12 09:40,2026-08-12T01:40:00Z,,,坦帕灣光芒 @ 運動家,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5402,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,823997,2026-08-12 09:38,2026-08-12T01:38:00Z,,,德州遊騎兵 @ 洛杉磯天使,德州遊騎兵,勝方與大小分未統一,不推薦,德州遊騎兵,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5395,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,824886,2026-08-12 07:15,2026-08-11T23:15:00Z,,,紐約大都會 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5362,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,823673,2026-08-12 07:40,2026-08-11T23:40:00Z,,,巴爾的摩金鶯 @ 明尼蘇達雙城,明尼蘇達雙城,勝方與大小分未統一,不推薦,明尼蘇達雙城,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.525,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,823264,2026-08-12 09:40,2026-08-12T01:40:00Z,,,密爾瓦基釀酒人 @ 聖地牙哥教士,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5176,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,824563,2026-08-12 07:40,2026-08-11T23:40:00Z,,,辛辛那提紅人 @ 芝加哥白襪,芝加哥白襪,勝方與大小分未統一,不推薦,芝加哥白襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.517,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,823019,2026-08-12 07:45,2026-08-11T23:45:00Z,,,費城費城人 @ 聖路易紅雀,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5168,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,823832,2026-08-12 06:40,2026-08-11T22:40:00Z,,,匹茲堡海盜 @ 邁阿密馬林魚,邁阿密馬林魚,勝方與大小分未統一,不推薦,邁阿密馬林魚,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5142,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,823186,2026-08-12 09:45,2026-08-12T01:45:00Z,,,休士頓太空人 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,休士頓太空人,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5131,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-11,822778,2026-08-12 07:07,2026-08-11T23:07:00Z,,,波士頓紅襪 @ 多倫多藍鳥,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5106,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
