date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-15,823184,2026-08-16 04:05,2026-08-15T20:05:00Z,,,科羅拉多洛磯 @ 舊金山巨人,舊金山巨人,大小分未統一,不推薦,舊金山巨人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.613,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-15,824644,2026-08-16 02:20,2026-08-15T18:20:00Z,,,聖路易紅雀 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5747,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-15,822941,2026-08-16 06:10,2026-08-15T22:10:00Z,,,巴爾的摩金鶯 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5641,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,824239,2026-08-16 01:10,2026-08-15T17:10:00Z,,,芝加哥白襪 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5577,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,823588,2026-08-16 04:10,2026-08-15T20:10:00Z,,,華盛頓國民 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5525,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,824884,2026-08-16 07:15,2026-08-15T23:15:00Z,,,亞利桑那響尾蛇 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5365,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,824966,2026-08-16 09:40,2026-08-16T01:40:00Z,,,德州遊騎兵 @ 運動家,德州遊騎兵,勝方與大小分未統一,不推薦,德州遊騎兵,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5345,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,823671,2026-08-16 07:10,2026-08-15T23:10:00Z,,,費城費城人 @ 明尼蘇達雙城,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5262,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,824480,2026-08-16 06:40,2026-08-15T22:40:00Z,,,邁阿密馬林魚 @ 辛辛那提紅人,辛辛那提紅人,勝方與大小分未統一,不推薦,邁阿密馬林魚,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5259,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,823347,2026-08-16 07:15,2026-08-15T23:15:00Z,,,波士頓紅襪 @ 匹茲堡海盜,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5211,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,822775,2026-08-16 03:07,2026-08-15T19:07:00Z,,,紐約洋基 @ 多倫多藍鳥,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5187,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,823914,2026-08-16 07:15,2026-08-15T23:15:00Z,,,密爾瓦基釀酒人 @ 洛杉磯道奇,洛杉磯道奇,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5151,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,824157,2026-08-16 07:10,2026-08-15T23:10:00Z,,,西雅圖水手 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5104,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,823990,2026-08-16 09:38,2026-08-16T01:38:00Z,,,堪薩斯市皇家 @ 洛杉磯天使,堪薩斯市皇家,勝方與大小分未統一,不推薦,堪薩斯市皇家,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5078,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-15,824400,2026-08-16 07:10,2026-08-15T23:10:00Z,,,聖地牙哥教士 @ 克里夫蘭守護者,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5028,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
