game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823437,2026-07-22 06:40,2026-07-21T22:40:00Z,洛杉磯道奇 @ 費城費城人,10000,4.92,3.83,8.75,0.6632,0.3368,1.51,2.97,台灣運彩,1.82,1.68,0.1137,-0.2584,洛杉磯道奇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.74,3.69,9.43,8.5,0.4382,0.5618,小分
824409,2026-07-22 06:40,2026-07-21T22:40:00Z,明尼蘇達雙城 @ 克里夫蘭守護者,10000,4.16,3.99,8.15,0.4787,0.5213,2.09,1.92,台灣運彩,2.05,1.48,-0.0091,-0.1544,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.76,2.22,6.99,8.5,0.3956,0.6044,小分
823519,2026-07-22 07:05,2026-07-21T23:05:00Z,匹茲堡海盜 @ 紐約洋基,10000,4.99,4.37,9.36,0.4856,0.5144,2.06,1.94,台灣運彩,2.15,1.43,0.0205,-0.1849,匹茲堡海盜,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.14,2.51,7.65,9.5,0.4575,0.5425,小分
822787,2026-07-22 07:07,2026-07-21T23:07:00Z,坦帕灣光芒 @ 多倫多藍鳥,10000,4.26,3.68,7.94,0.5342,0.4658,1.87,2.15,台灣運彩,1.72,1.78,-0.0472,-0.096,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.16,2.89,6.05,7.5,0.4988,0.5012,小分
824735,2026-07-22 07:10,2026-07-21T23:10:00Z,巴爾的摩金鶯 @ 波士頓紅襪,10000,3.62,4.76,8.38,0.3398,0.6602,2.94,1.51,台灣運彩,1.95,1.55,-0.173,0.015,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.04,4.14,8.18,8.5,0.4371,0.5629,小分
824895,2026-07-22 07:15,2026-07-21T23:15:00Z,聖地牙哥教士 @ 亞特蘭大勇士,10000,4.06,5.61,9.67,0.2961,0.7039,3.38,1.42,台灣運彩,2.00,1.50,-0.2039,0.0372,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.15,3.49,6.64,9.5,0.4687,0.5313,小分
823760,2026-07-22 07:40,2026-07-21T23:40:00Z,紐約大都會 @ 密爾瓦基釀酒人,10000,4.13,4.53,8.66,0.3705,0.6295,2.70,1.59,台灣運彩,2.00,1.50,-0.1295,-0.0372,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.32,4.5,7.82,8.5,0.4743,0.5257,小分
824085,2026-07-22 07:40,2026-07-21T23:40:00Z,舊金山巨人 @ 堪薩斯市皇家,10000,5.23,4.33,9.56,0.6844,0.3156,1.46,3.17,台灣運彩,1.80,1.70,0.1288,-0.2726,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.03,2.32,4.35,9.5,0.4145,0.5855,小分
822871,2026-07-22 08:05,2026-07-22T00:05:00Z,芝加哥白襪 @ 德州遊騎兵,10000,5.23,4.23,9.46,0.6368,0.3632,1.57,2.75,台灣運彩,1.90,1.60,0.1105,-0.2618,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.84,4.02,7.86,8.5,0.5906,0.4094,大分
824652,2026-07-22 08:05,2026-07-22T00:05:00Z,底特律老虎 @ 芝加哥小熊,10000,4.76,4.7,9.46,0.5223,0.4777,1.91,2.09,台灣運彩,1.85,1.65,-0.0182,-0.1284,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.85,5.41,8.26,8.5,0.5258,0.4742,大分
824165,2026-07-22 08:10,2026-07-22T00:10:00Z,邁阿密馬林魚 @ 休士頓太空人,10000,5.16,4.4,9.56,0.639,0.361,1.56,2.77,台灣運彩,1.92,1.58,0.1182,-0.2719,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.96,3.32,6.28,8.5,0.5222,0.4778,大分
824329,2026-07-22 08:40,2026-07-22T00:40:00Z,華盛頓國民 @ 科羅拉多洛磯,10000,6.07,5.26,11.33,0.5066,0.4934,1.97,2.03,台灣運彩,1.82,1.68,-0.0429,-0.1018,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.36,3.3,6.66,12.5,0.3562,0.6438,小分
