game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,total_line,over_prob,under_prob,totals_pick
824089,2026-07-07 02:10,2026-07-06T18:10:00Z,費城費城人 @ 堪薩斯市皇家,10000,3.47,3.1,6.57,0.5105,0.4895,1.96,2.04,台灣運彩,1.28,2.70,-0.2708,0.1191,堪薩斯市皇家,projected_recent_lineup_order,7.5,0.349,0.651,小分
822958,2026-07-07 06:40,2026-07-06T22:40:00Z,紐約洋基 @ 坦帕灣光芒,10000,4.15,3.91,8.06,0.4941,0.5059,2.02,1.98,台灣運彩,1.80,1.70,-0.0615,-0.0823,不推薦,projected_recent_lineup_order,7.5,0.4918,0.5082,小分
822712,2026-07-07 06:45,2026-07-06T22:45:00Z,休士頓太空人 @ 華盛頓國民,10000,2.57,3.91,6.48,0.3094,0.6906,3.23,1.45,台灣運彩,1.87,1.63,-0.2254,0.0771,華盛頓國民,projected_recent_lineup_order,9.5,0.1886,0.8114,小分
824900,2026-07-07 07:15,2026-07-06T23:15:00Z,紐約大都會 @ 亞特蘭大勇士,10000,3.34,2.31,5.65,0.5831,0.4169,1.71,2.40,台灣運彩,1.95,1.55,0.0703,-0.2283,紐約大都會,projected_recent_lineup_order,8.5,0.1932,0.8068,小分
823036,2026-07-07 07:45,2026-07-06T23:45:00Z,密爾瓦基釀酒人 @ 聖路易紅雀,10000,2.98,5.07,8.05,0.2646,0.7354,3.78,1.36,台灣運彩,1.65,1.85,-0.3415,0.1949,聖路易紅雀,projected_recent_lineup_order,8.5,0.4067,0.5933,小分
823282,2026-07-07 09:40,2026-07-07T01:40:00Z,亞利桑那響尾蛇 @ 聖地牙哥教士,10000,2.57,2.35,4.92,0.4849,0.5151,2.06,1.94,台灣運彩,1.82,1.68,-0.0646,-0.0801,不推薦,projected_recent_lineup_order,8.5,0.1279,0.8721,小分
823205,2026-07-07 09:45,2026-07-07T01:45:00Z,多倫多藍鳥 @ 舊金山巨人,10000,2.09,3.14,5.23,0.3241,0.6759,3.09,1.48,台灣運彩,1.72,1.78,-0.2573,0.1141,舊金山巨人,projected_recent_lineup_order,7.5,0.2171,0.7829,小分
823930,2026-07-07 10:10,2026-07-07T02:10:00Z,科羅拉多洛磯 @ 洛杉磯道奇,10000,8.0,2.82,10.81,0.8649,0.1351,1.16,7.40,台灣運彩,2.75,1.26,0.5013,-0.6586,科羅拉多洛磯,projected_recent_lineup_order,10.5,0.4796,0.5204,小分
