date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-25,824544,2026-09-26 07:40,2026-09-25T23:40:00Z,,,科羅拉多洛磯 @ 芝加哥白襪,芝加哥白襪,大小分未統一,不推薦,芝加哥白襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.6127,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-25,823735,2026-09-26 07:40,2026-09-25T23:40:00Z,,,聖路易紅雀 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5873,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-25,823491,2026-09-26 04:05,2026-09-25T20:05:00Z,,,巴爾的摩金鶯 @ 紐約洋基,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5867,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-25,823489,2026-09-26 04:10,2026-09-25T20:10:00Z,,,巴爾的摩金鶯 @ 紐約洋基,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5867,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-25,823085,2026-09-26 10:10,2026-09-26T02:10:00Z,,,洛杉磯天使 @ 西雅圖水手,西雅圖水手,大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.565,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-25,824220,2026-09-26 06:40,2026-09-25T22:40:00Z,,,匹茲堡海盜 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5474,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-25,822760,2026-09-26 07:07,2026-09-25T23:07:00Z,,,辛辛那提紅人 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5457,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-25,823248,2026-09-26 09:40,2026-09-26T01:40:00Z,,,亞利桑那響尾蛇 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5375,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-25,823167,2026-09-26 10:15,2026-09-26T02:15:00Z,,,洛杉磯道奇 @ 舊金山巨人,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5365,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-25,823409,2026-09-26 06:40,2026-09-25T22:40:00Z,,,坦帕灣光芒 @ 費城費城人,費城費城人,勝方與大小分未統一,不推薦,坦帕灣光芒,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5265,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
