date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-16,823182,2026-08-17 04:05,2026-08-16T20:05:00Z,,,科羅拉多洛磯 @ 舊金山巨人,舊金山巨人,大小分未統一,不推薦,舊金山巨人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.6118,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-16,824642,2026-08-17 03:15,2026-08-16T19:15:00Z,,,聖路易紅雀 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5731,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-16,822940,2026-08-17 00:15,2026-08-16T16:15:00Z,,,巴爾的摩金鶯 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5636,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,824236,2026-08-17 01:40,2026-08-16T17:40:00Z,,,芝加哥白襪 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5557,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,823590,2026-08-17 01:40,2026-08-16T17:40:00Z,,,華盛頓國民 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5538,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,824880,2026-08-17 01:35,2026-08-16T17:35:00Z,,,亞利桑那響尾蛇 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5359,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,824965,2026-08-17 04:05,2026-08-16T20:05:00Z,,,德州遊騎兵 @ 運動家,德州遊騎兵,勝方與大小分未統一,不推薦,德州遊騎兵,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5324,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,824477,2026-08-17 01:40,2026-08-16T17:40:00Z,,,邁阿密馬林魚 @ 辛辛那提紅人,辛辛那提紅人,勝方與大小分未統一,不推薦,邁阿密馬林魚,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5263,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,823670,2026-08-17 02:10,2026-08-16T18:10:00Z,,,費城費城人 @ 明尼蘇達雙城,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5262,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,823344,2026-08-17 01:35,2026-08-16T17:35:00Z,,,波士頓紅襪 @ 匹茲堡海盜,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5196,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,822774,2026-08-17 01:37,2026-08-16T17:37:00Z,,,紐約洋基 @ 多倫多藍鳥,紐約洋基,勝方與大小分未統一,不推薦,多倫多藍鳥,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5176,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,823912,2026-08-17 04:10,2026-08-16T20:10:00Z,,,密爾瓦基釀酒人 @ 洛杉磯道奇,洛杉磯道奇,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5157,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,824156,2026-08-17 07:20,2026-08-16T23:20:00Z,,,西雅圖水手 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5115,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,823991,2026-08-17 04:07,2026-08-16T20:07:00Z,,,堪薩斯市皇家 @ 洛杉磯天使,堪薩斯市皇家,勝方與大小分未統一,不推薦,堪薩斯市皇家,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.508,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-16,824397,2026-08-17 01:40,2026-08-16T17:40:00Z,,,聖地牙哥教士 @ 克里夫蘭守護者,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5035,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
