game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824651,2026-08-01 02:20,2026-07-31T18:20:00Z,紐約洋基 @ 芝加哥小熊,10000,3.83,4.93,8.76,0.3709,0.6291,2.70,1.59,台灣運彩,1.84,1.66,-0.1726,0.0267,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.05,5.26,9.31,9.5,0.3668,0.6332,小分
824486,2026-08-01 06:10,2026-07-31T22:10:00Z,匹茲堡海盜 @ 辛辛那提紅人,10000,5.02,4.08,9.1,0.6103,0.3897,1.64,2.57,台灣運彩,1.55,1.95,-0.0349,-0.1231,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.21,2.4,5.62,7.5,0.5919,0.4081,大分
824809,2026-08-01 07:05,2026-07-31T23:05:00Z,費城費城人 @ 巴爾的摩金鶯,10000,4.11,4.32,8.43,0.4746,0.5254,2.11,1.90,台灣運彩,1.84,1.66,-0.0689,-0.077,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.73,2.96,5.69,8.5,0.4569,0.5431,小分
822782,2026-08-01 07:07,2026-07-31T23:07:00Z,聖路易紅雀 @ 多倫多藍鳥,10000,3.91,4.17,8.08,0.4355,0.5645,2.30,1.77,台灣運彩,2.20,1.42,-0.019,-0.1397,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.54,2.68,5.22,7.5,0.5291,0.4709,大分
822945,2026-08-01 07:10,2026-07-31T23:10:00Z,芝加哥白襪 @ 坦帕灣光芒,10000,4.0,4.4,8.4,0.4323,0.5677,2.31,1.76,台灣運彩,2.05,1.48,-0.0555,-0.108,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.57,3.61,9.18,8.5,0.4306,0.5694,小分
823593,2026-08-01 07:10,2026-07-31T23:10:00Z,邁阿密馬林魚 @ 紐約大都會,10000,4.12,4.36,8.48,0.4528,0.5472,2.21,1.83,台灣運彩,1.92,1.58,-0.068,-0.0857,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.74,2.73,5.47,8.5,0.4343,0.5657,小分
824407,2026-08-01 07:10,2026-07-31T23:10:00Z,亞利桑那響尾蛇 @ 克里夫蘭守護者,10000,4.93,4.35,9.28,0.5045,0.4955,1.98,2.02,台灣運彩,1.95,1.55,-0.0083,-0.1497,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.18,2.24,8.42,8.5,0.5387,0.4613,大分
824892,2026-08-01 07:15,2026-07-31T23:15:00Z,華盛頓國民 @ 亞特蘭大勇士,10000,5.18,5.09,10.27,0.5307,0.4693,1.88,2.13,台灣運彩,1.85,1.65,-0.0098,-0.1368,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.59,3.74,9.33,9.5,0.5354,0.4646,大分
824164,2026-08-01 08:15,2026-08-01T00:15:00Z,德州遊騎兵 @ 休士頓太空人,10000,4.33,4.84,9.17,0.4171,0.5829,2.40,1.72,台灣運彩,1.92,1.58,-0.1037,-0.05,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.16,3.62,6.78,7.5,0.5847,0.4153,大分
824325,2026-08-01 08:40,2026-08-01T00:40:00Z,堪薩斯市皇家 @ 科羅拉多洛磯,10000,4.84,4.24,9.08,0.4584,0.5416,2.18,1.85,台灣運彩,1.70,1.80,-0.1298,-0.014,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.63,3.03,5.67,11.5,0.1886,0.8114,小分
823999,2026-08-01 09:38,2026-08-01T01:38:00Z,密爾瓦基釀酒人 @ 洛杉磯天使,10000,5.41,3.77,9.18,0.6604,0.3396,1.51,2.94,台灣運彩,1.42,2.20,-0.0438,-0.1149,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.71,2.38,6.09,9.5,0.4046,0.5954,小分
824975,2026-08-01 09:40,2026-08-01T01:40:00Z,底特律老虎 @ 運動家,10000,5.66,3.79,9.45,0.7276,0.2724,1.37,3.67,台灣運彩,1.48,2.05,0.0519,-0.2154,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.06,3.65,6.71,10.5,0.367,0.633,小分
823272,2026-08-01 09:45,2026-08-01T01:45:00Z,舊金山巨人 @ 聖地牙哥教士,10000,4.12,4.3,8.42,0.4977,0.5023,2.01,1.99,台灣運彩,2.00,1.50,-0.0023,-0.1644,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.17,3.91,8.09,8.5,0.4216,0.5784,小分
823111,2026-08-01 10:10,2026-08-01T02:10:00Z,明尼蘇達雙城 @ 西雅圖水手,10000,3.95,3.95,7.9,0.4754,0.5246,2.10,1.91,台灣運彩,2.30,1.40,0.0406,-0.1897,明尼蘇達雙城,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.76,2.32,6.09,7.5,0.5048,0.4952,大分
823922,2026-08-01 10:10,2026-08-01T02:10:00Z,波士頓紅襪 @ 洛杉磯道奇,10000,4.17,4.23,8.4,0.5218,0.4783,1.92,2.09,台灣運彩,1.88,1.62,-0.0102,-0.139,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.31,5.62,9.93,8.5,0.4215,0.5785,小分
