game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824703,2026-09-26 01:05,2026-09-25T17:05:00Z,芝加哥小熊 @ 波士頓紅襪,10000,4.2,3.77,7.97,0.5293,0.4707,1.89,2.12,DraftKings,-117,-102,-0.0099,-0.0343,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.5,2.32,8.82,8.0,,,無大小分盤口
823491,2026-09-26 04:05,2026-09-25T20:05:00Z,巴爾的摩金鶯 @ 紐約洋基,10000,3.67,4.84,8.51,0.3372,0.6628,2.97,1.51,DraftKings,+119,-143,-0.1194,0.0743,紐約洋基,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.87,4.33,7.2,8.5,,,無大小分盤口
823489,2026-09-26 04:10,2026-09-25T20:10:00Z,巴爾的摩金鶯 @ 紐約洋基,10000,3.99,4.84,8.83,0.3933,0.6067,2.54,1.65,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.21,4.14,7.36,9.0,,,無大小分盤口
824706,2026-09-26 06:05,2026-09-25T22:05:00Z,芝加哥小熊 @ 波士頓紅襪,10000,4.34,4.02,8.36,0.5452,0.4548,1.83,2.20,DraftKings,-117,-102,0.006,-0.0502,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.09,1.86,6.95,8.5,,,無大小分盤口
823409,2026-09-26 06:40,2026-09-25T22:40:00Z,坦帕灣光芒 @ 費城費城人,10000,4.24,4.02,8.26,0.5069,0.4931,1.97,2.03,DraftKings,+141,-171,0.092,-0.1379,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.85,3.46,7.31,8.5,,,無大小分盤口
824220,2026-09-26 06:40,2026-09-25T22:40:00Z,匹茲堡海盜 @ 底特律老虎,10000,3.8,4.3,8.1,0.3779,0.6221,2.65,1.61,DraftKings,-109,-110,-0.1436,0.0983,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.93,4.03,6.95,8.0,,,無大小分盤口
822681,2026-09-26 06:45,2026-09-25T22:45:00Z,紐約大都會 @ 華盛頓國民,10000,4.82,4.42,9.24,0.5381,0.4619,1.86,2.16,DraftKings,-136,+113,-0.0382,-0.0076,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.74,3.07,6.81,9.0,,,無大小分盤口
822760,2026-09-26 07:07,2026-09-25T23:07:00Z,辛辛那提紅人 @ 多倫多藍鳥,10000,3.46,4.75,8.21,0.3497,0.6503,2.86,1.54,DraftKings,+113,-136,-0.1198,0.074,多倫多藍鳥,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.66,2.21,4.88,8.0,,,無大小分盤口
823816,2026-09-26 07:10,2026-09-25T23:10:00Z,亞特蘭大勇士 @ 邁阿密馬林魚,10000,4.86,4.11,8.97,0.5696,0.4304,1.76,2.32,DraftKings,-125,+104,0.014,-0.0598,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.88,3.86,6.75,9.0,,,無大小分盤口
823735,2026-09-26 07:40,2026-09-25T23:40:00Z,聖路易紅雀 @ 密爾瓦基釀酒人,10000,3.93,5.13,9.06,0.3659,0.6341,2.73,1.58,DraftKings,+151,-184,-0.0325,-0.0138,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.85,4.92,8.76,9.0,,,無大小分盤口
824058,2026-09-26 07:40,2026-09-25T23:40:00Z,克里夫蘭守護者 @ 堪薩斯市皇家,10000,4.33,3.89,8.22,0.5041,0.4959,1.98,2.02,DraftKings,-142,+118,-0.0827,0.0372,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.97,2.96,5.93,8.0,,,無大小分盤口
824544,2026-09-26 07:40,2026-09-25T23:40:00Z,科羅拉多洛磯 @ 芝加哥白襪,10000,4.39,5.47,9.86,0.3422,0.6578,2.92,1.52,DraftKings,+187,-230,-0.0062,-0.0392,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.78,2.47,6.25,10.0,,,無大小分盤口
823652,2026-09-26 08:10,2026-09-26T00:10:00Z,德州遊騎兵 @ 明尼蘇達雙城,10000,4.33,3.95,8.28,0.5171,0.4829,1.93,2.07,DraftKings,-112,-108,-0.0112,-0.0363,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.87,2.47,5.34,8.5,,,無大小分盤口
823248,2026-09-26 09:40,2026-09-26T01:40:00Z,亞利桑那響尾蛇 @ 聖地牙哥教士,10000,4.31,4.62,8.93,0.4387,0.5613,2.28,1.78,DraftKings,+114,-138,-0.0286,-0.0185,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.97,4.47,8.44,9.0,,,無大小分盤口
824947,2026-09-26 09:40,2026-09-26T01:40:00Z,休士頓太空人 @ 運動家,10000,4.92,4.33,9.25,0.5835,0.4165,1.71,2.40,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.34,3.3,5.64,9.0,,,無大小分盤口
823085,2026-09-26 10:10,2026-09-26T02:10:00Z,洛杉磯天使 @ 西雅圖水手,10000,3.69,4.46,8.15,0.3711,0.6289,2.69,1.59,DraftKings,+112,-135,-0.1006,0.0544,西雅圖水手,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.29,3.37,5.66,8.0,,,無大小分盤口
823167,2026-09-26 10:15,2026-09-26T02:15:00Z,洛杉磯道奇 @ 舊金山巨人,10000,5.23,3.36,8.59,0.6568,0.3432,1.52,2.91,DraftKings,-388,+300,-0.1383,0.0932,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.9,3.25,8.14,8.5,,,無大小分盤口
