date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-07,824715,2026-09-08 01:35,2026-09-07T17:35:00Z,,,洛杉磯天使 @ 波士頓紅襪,波士頓紅襪,大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5947,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-07,823902,2026-09-08 09:10,2026-09-08T01:10:00Z,,,辛辛那提紅人 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5757,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-07,823254,2026-09-08 05:10,2026-09-07T21:10:00Z,,,華盛頓國民 @ 聖地牙哥教士,聖地牙哥教士,大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5674,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-07,824229,2026-09-08 03:10,2026-09-07T19:10:00Z,,,明尼蘇達雙城 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,明尼蘇達雙城,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5624,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,824958,2026-09-08 10:05,2026-09-08T02:05:00Z,,,多倫多藍鳥 @ 運動家,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5313,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,823742,2026-09-08 02:10,2026-09-07T18:10:00Z,,,芝加哥小熊 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,芝加哥小熊,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5293,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,823415,2026-09-08 01:05,2026-09-07T17:05:00Z,,,亞特蘭大勇士 @ 費城費城人,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5289,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,823175,2026-09-08 08:10,2026-09-08T00:10:00Z,,,聖路易紅雀 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,聖路易紅雀,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.524,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,823820,2026-09-08 01:10,2026-09-07T17:10:00Z,,,紐約大都會 @ 邁阿密馬林魚,邁阿密馬林魚,勝方與大小分未統一,不推薦,邁阿密馬林魚,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5069,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,824062,2026-09-08 02:10,2026-09-07T18:10:00Z,,,亞利桑那響尾蛇 @ 堪薩斯市皇家,堪薩斯市皇家,勝方與大小分未統一,不推薦,堪薩斯市皇家,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5061,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-07,824793,2026-09-08 01:35,2026-09-07T17:35:00Z,,,克里夫蘭守護者 @ 巴爾的摩金鶯,克里夫蘭守護者,勝方與大小分未統一,不推薦,克里夫蘭守護者,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5002,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
