date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-07-10,823845,2026-07-11 07:10,2026-07-10T23:10:00Z,台灣運彩,2026-07-10T13:51:18,克里夫蘭守護者 @ 邁阿密馬林魚,邁阿密馬林魚,整合推薦,邁阿密馬林魚 / 大分,邁阿密馬林魚,一致,大分,大分,大小分一致,1.65,0.512,0.6061,-0.0941,100.0,Scheduled,skipped,edge -0.0941 低於門檻,觀察
2026-07-10,823200,2026-07-11 10:15,2026-07-11T02:15:00Z,,,科羅拉多洛磯 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,科羅拉多洛磯,模型分歧,小分,大分,大小分分歧,,0.6163,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,823927,2026-07-11 10:10,2026-07-11T02:10:00Z,,,亞利桑那響尾蛇 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,大分,大分,大小分信心不足,,0.5765,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-10,822709,2026-07-11 06:45,2026-07-10T22:45:00Z,,,紐約洋基 @ 華盛頓國民,紐約洋基,勝方與大小分未統一,不推薦,華盛頓國民,模型分歧,小分,小分,大小分信心不足,,0.561,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,823685,2026-07-11 08:10,2026-07-11T00:10:00Z,,,洛杉磯天使 @ 明尼蘇達雙城,明尼蘇達雙城,勝方與大小分未統一,不推薦,洛杉磯天使,模型分歧,小分,大分,大小分分歧,,0.5425,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,823357,2026-07-11 06:40,2026-07-10T22:40:00Z,,,密爾瓦基釀酒人 @ 匹茲堡海盜,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,大分,大分,接近盤口,,0.5411,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,822878,2026-07-11 08:05,2026-07-11T00:05:00Z,,,休士頓太空人 @ 德州遊騎兵,德州遊騎兵,勝方與大小分未統一,不推薦,休士頓太空人,模型分歧,小分,大分,大小分分歧,,0.5395,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,824575,2026-07-11 07:40,2026-07-10T23:40:00Z,,,運動家 @ 芝加哥白襪,芝加哥白襪,勝方與大小分未統一,不推薦,運動家,模型分歧,小分,大分,大小分分歧,,0.5357,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,824493,2026-07-11 07:10,2026-07-10T23:10:00Z,,,芝加哥小熊 @ 辛辛那提紅人,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,小分,大分,大小分分歧,,0.5217,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-10,823278,2026-07-11 09:40,2026-07-11T01:40:00Z,,,多倫多藍鳥 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,多倫多藍鳥,模型分歧,小分,大分,大小分分歧,,0.52,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,824252,2026-07-11 06:40,2026-07-10T22:40:00Z,,,費城費城人 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,費城費城人,模型分歧,小分,大分,大小分分歧,,0.5146,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,822955,2026-07-11 07:10,2026-07-10T23:10:00Z,,,西雅圖水手 @ 坦帕灣光芒,坦帕灣光芒,大小分未統一,不推薦,坦帕灣光芒,一致,小分,大分,大小分分歧,,0.5136,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-10,823033,2026-07-11 08:15,2026-07-11T00:15:00Z,,,亞特蘭大勇士 @ 聖路易紅雀,亞特蘭大勇士,勝方與大小分未統一,不推薦,聖路易紅雀,模型分歧,小分,大分,大小分分歧,,0.5086,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,823604,2026-07-11 07:15,2026-07-10T23:15:00Z,,,波士頓紅襪 @ 紐約大都會,波士頓紅襪,勝方與大小分未統一,不推薦,紐約大都會,模型分歧,小分,大分,大小分分歧,,0.5066,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-10,824817,2026-07-11 07:05,2026-07-10T23:05:00Z,,,堪薩斯市皇家 @ 巴爾的摩金鶯,巴爾的摩金鶯,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,小分,大分,大小分分歧,,0.5038,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
