date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-01,824000,2026-08-02 09:38,2026-08-02T01:38:00Z,,,密爾瓦基釀酒人 @ 洛杉磯天使,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,小分,小分,等待官方打線,,0.578,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-01,824890,2026-08-02 07:15,2026-08-01T23:15:00Z,,,華盛頓國民 @ 亞特蘭大勇士,亞特蘭大勇士,大小分未統一,不推薦,亞特蘭大勇士,一致,小分,小分,等待官方打線,,0.569,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-01,824326,2026-08-02 08:10,2026-08-02T00:10:00Z,,,堪薩斯市皇家 @ 科羅拉多洛磯,堪薩斯市皇家,大小分未統一,不推薦,堪薩斯市皇家,一致,小分,小分,等待官方打線,,0.5677,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-01,823109,2026-08-02 04:10,2026-08-01T20:10:00Z,,,明尼蘇達雙城 @ 西雅圖水手,西雅圖水手,勝方與大小分未統一,不推薦,西雅圖水手,一致,小分,小分,等待官方打線,,0.5566,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,824972,2026-08-02 09:40,2026-08-02T01:40:00Z,,,底特律老虎 @ 運動家,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,小分,小分,等待官方打線,,0.5431,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,822944,2026-08-02 04:10,2026-08-01T20:10:00Z,,,芝加哥白襪 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,小分,小分,等待官方打線,,0.5424,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,822781,2026-08-02 03:07,2026-08-01T19:07:00Z,,,聖路易紅雀 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,小分,小分,等待官方打線,,0.5394,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,823269,2026-08-02 08:40,2026-08-02T00:40:00Z,,,舊金山巨人 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,小分,小分,等待官方打線,,0.5381,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,823920,2026-08-02 09:10,2026-08-02T01:10:00Z,,,波士頓紅襪 @ 洛杉磯道奇,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,小分,大分,等待官方打線,,0.5377,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,823594,2026-08-02 04:10,2026-08-01T20:10:00Z,,,邁阿密馬林魚 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,小分,小分,等待官方打線,,0.5354,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,824808,2026-08-02 07:05,2026-08-01T23:05:00Z,,,費城費城人 @ 巴爾的摩金鶯,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,小分,小分,等待官方打線,,0.5261,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,824485,2026-08-02 06:40,2026-08-01T22:40:00Z,,,匹茲堡海盜 @ 辛辛那提紅人,辛辛那提紅人,勝方與大小分未統一,不推薦,匹茲堡海盜,模型分歧,小分,小分,等待官方打線,,0.5183,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,824649,2026-08-02 07:15,2026-08-01T23:15:00Z,,,紐約洋基 @ 芝加哥小熊,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,大分,大分,等待官方打線,,0.5174,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,824405,2026-08-02 07:15,2026-08-01T23:15:00Z,,,亞利桑那響尾蛇 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,小分,小分,等待官方打線,,0.5135,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-01,824162,2026-08-02 07:10,2026-08-01T23:10:00Z,,,德州遊騎兵 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,小分,小分,等待官方打線,,0.5083,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
