date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-24,824298,2026-09-25 03:10,2026-09-24T19:10:00Z,,,亞利桑那響尾蛇 @ 科羅拉多洛磯,亞利桑那響尾蛇,大小分未統一,不推薦,亞利桑那響尾蛇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5806,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-24,824623,2026-09-25 02:20,2026-09-24T18:20:00Z,,,邁阿密馬林魚 @ 芝加哥小熊,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5755,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-24,823087,2026-09-25 09:40,2026-09-25T01:40:00Z,,,洛杉磯天使 @ 西雅圖水手,西雅圖水手,大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5652,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-24,824866,2026-09-25 07:15,2026-09-24T23:15:00Z,,,辛辛那提紅人 @ 亞特蘭大勇士,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5573,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,824707,2026-09-25 06:45,2026-09-24T22:45:00Z,,,克里夫蘭守護者 @ 波士頓紅襪,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5505,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,823895,2026-09-25 10:10,2026-09-25T02:10:00Z,,,聖地牙哥教士 @ 洛杉磯道奇,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5491,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,823493,2026-09-25 07:05,2026-09-24T23:05:00Z,,,坦帕灣光芒 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5449,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,823326,2026-09-25 00:35,2026-09-24T16:35:00Z,,,聖路易紅雀 @ 匹茲堡海盜,匹茲堡海盜,勝方與大小分未統一,不推薦,匹茲堡海盜,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5294,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,822842,2026-09-25 02:35,2026-09-24T18:35:00Z,,,紐約大都會 @ 德州遊騎兵,德州遊騎兵,勝方與大小分未統一,不推薦,紐約大都會,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5251,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,824950,2026-09-25 09:40,2026-09-25T01:40:00Z,,,休士頓太空人 @ 運動家,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5235,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,824059,2026-09-25 02:10,2026-09-24T18:10:00Z,,,芝加哥白襪 @ 堪薩斯市皇家,堪薩斯市皇家,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5125,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-24,823411,2026-09-25 06:05,2026-09-24T22:05:00Z,,,密爾瓦基釀酒人 @ 費城費城人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5079,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
