game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
822925,2026-09-16 06:40,2026-09-15T22:40:00Z,運動家 @ 坦帕灣光芒,10000,4.17,5.75,9.92,0.2922,0.7078,3.42,1.41,DraftKings,+187,-231,-0.0562,0.0099,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.25,2.51,6.76,10.0,,,無大小分盤口
823333,2026-09-16 06:40,2026-09-15T22:40:00Z,密爾瓦基釀酒人 @ 匹茲堡海盜,10000,5.17,3.93,9.1,0.5477,0.4523,1.83,2.21,DraftKings,-257,+205,-0.1722,0.1244,匹茲堡海盜,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,8.12,2.58,10.7,9.0,,,無大小分盤口
824384,2026-09-16 06:40,2026-09-15T22:40:00Z,芝加哥白襪 @ 克里夫蘭守護者,10000,4.2,4.33,8.53,0.5137,0.4863,1.95,2.06,DraftKings,+108,-130,0.0329,-0.0789,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.26,2.9,6.16,8.5,,,無大小分盤口
824466,2026-09-16 06:40,2026-09-15T22:40:00Z,洛杉磯道奇 @ 辛辛那提紅人,10000,5.96,4.09,10.05,0.7301,0.2699,1.37,3.71,DraftKings,-239,+193,0.0251,-0.0714,洛杉磯道奇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.61,4.25,6.86,10.0,,,無大小分盤口
822683,2026-09-16 06:45,2026-09-15T22:45:00Z,費城費城人 @ 華盛頓國民,10000,5.07,4.62,9.69,0.573,0.427,1.75,2.34,DraftKings,-217,+177,-0.1115,0.066,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.0,4.23,6.23,9.5,,,無大小分盤口
822762,2026-09-16 07:07,2026-09-15T23:07:00Z,底特律老虎 @ 多倫多藍鳥,10000,4.38,4.54,8.92,0.5022,0.4978,1.99,2.01,DraftKings,+118,-143,0.0435,-0.0907,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.03,3.75,7.78,9.0,,,無大小分盤口
823574,2026-09-16 07:10,2026-09-15T23:10:00Z,巴爾的摩金鶯 @ 紐約大都會,10000,4.17,4.87,9.04,0.4163,0.5837,2.40,1.71,DraftKings,+109,-131,-0.0622,0.0166,紐約大都會,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.77,3.53,6.3,9.0,,,無大小分盤口
823654,2026-09-16 07:40,2026-09-15T23:40:00Z,紐約洋基 @ 明尼蘇達雙城,10000,5.19,3.87,9.06,0.5391,0.4609,1.85,2.17,DraftKings,-180,+148,-0.1038,0.0577,明尼蘇達雙城,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.25,3.83,8.08,9.0,,,無大小分盤口
824627,2026-09-16 07:40,2026-09-15T23:40:00Z,亞特蘭大勇士 @ 芝加哥小熊,10000,4.33,5.17,9.5,0.4308,0.5692,2.32,1.76,DraftKings,+119,-143,-0.0258,-0.0193,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.83,6.48,9.32,9.5,,,無大小分盤口
823007,2026-09-16 07:45,2026-09-15T23:45:00Z,舊金山巨人 @ 聖路易紅雀,10000,4.7,5.1,9.8,0.4346,0.5654,2.30,1.77,DraftKings,+138,-168,0.0144,-0.0615,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.0,3.51,6.5,10.0,,,無大小分盤口
822849,2026-09-16 08:05,2026-09-16T00:05:00Z,波士頓紅襪 @ 德州遊騎兵,10000,4.36,4.68,9.04,0.4481,0.5519,2.23,1.81,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.84,3.27,6.11,9.0,,,無大小分盤口
