game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824386,2026-09-15 06:40,2026-09-14T22:40:00Z,芝加哥白襪 @ 克里夫蘭守護者,10000,3.91,4.27,8.18,0.4581,0.5419,2.18,1.85,DraftKings,+123,-149,0.0097,-0.0565,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.95,3.33,6.29,8.0,,,無大小分盤口
824465,2026-09-15 06:40,2026-09-14T22:40:00Z,洛杉磯道奇 @ 辛辛那提紅人,10000,5.74,3.97,9.71,0.7544,0.2456,1.33,4.07,DraftKings,-216,+176,0.0709,-0.1167,洛杉磯道奇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.84,4.17,7.01,9.5,,,無大小分盤口
822765,2026-09-15 07:07,2026-09-14T23:07:00Z,底特律老虎 @ 多倫多藍鳥,10000,4.18,4.3,8.48,0.4059,0.5941,2.46,1.68,DraftKings,+114,-137,-0.0614,0.016,多倫多藍鳥,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.74,4.59,8.33,8.5,,,無大小分盤口
823575,2026-09-15 07:10,2026-09-14T23:10:00Z,巴爾的摩金鶯 @ 紐約大都會,10000,4.12,4.87,8.99,0.3432,0.6568,2.91,1.52,DraftKings,+104,-126,-0.147,0.0993,紐約大都會,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.68,4.1,6.78,9.0,,,無大小分盤口
823656,2026-09-15 07:40,2026-09-14T23:40:00Z,紐約洋基 @ 明尼蘇達雙城,10000,5.22,4.25,9.47,0.533,0.467,1.88,2.14,DraftKings,-135,+112,-0.0415,-0.0047,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.66,3.38,7.04,9.5,,,無大小分盤口
824629,2026-09-15 07:40,2026-09-14T23:40:00Z,亞特蘭大勇士 @ 芝加哥小熊,10000,4.39,5.35,9.74,0.5023,0.4977,1.99,2.01,DraftKings,+113,-136,0.0328,-0.0786,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.52,6.49,9.01,9.5,,,無大小分盤口
823006,2026-09-15 07:45,2026-09-14T23:45:00Z,舊金山巨人 @ 聖路易紅雀,10000,4.96,4.88,9.84,0.4502,0.5498,2.22,1.82,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.8,3.24,6.03,10.0,,,無大小分盤口
824308,2026-09-15 08:40,2026-09-15T00:40:00Z,聖地牙哥教士 @ 科羅拉多洛磯,10000,5.0,3.97,8.97,0.662,0.338,1.51,2.96,DraftKings,-181,+149,0.0179,-0.0636,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.35,3.79,6.14,9.0,,,無大小分盤口
823981,2026-09-15 09:38,2026-09-15T01:38:00Z,西雅圖水手 @ 洛杉磯天使,10000,4.23,4.1,8.33,0.4438,0.5562,2.25,1.80,DraftKings,-114,-106,-0.0889,0.0416,洛杉磯天使,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.21,1.92,6.12,8.5,,,無大小分盤口
825034,2026-09-15 09:40,2026-09-15T01:40:00Z,邁阿密馬林魚 @ 亞利桑那響尾蛇,10000,4.28,4.57,8.85,0.4202,0.5798,2.38,1.72,DraftKings,+114,-137,-0.0471,0.0017,亞利桑那響尾蛇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.68,2.7,8.38,9.0,,,無大小分盤口
