game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823837,2026-07-30 00:10,2026-07-29T16:10:00Z,費城費城人 @ 邁阿密馬林魚,10000,4.65,4.76,9.41,0.4385,0.5615,2.28,1.78,DraftKings,-175,+144,-0.1979,0.1517,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.42,2.94,5.36,9.5,,,無大小分盤口
823351,2026-07-30 00:35,2026-07-29T16:35:00Z,亞利桑那響尾蛇 @ 匹茲堡海盜,10000,5.33,5.32,10.65,0.4725,0.5275,2.12,1.90,DraftKings,+109,-131,-0.006,-0.0396,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.04,4.99,10.04,10.5,,,無大小分盤口
822702,2026-07-30 01:05,2026-07-29T17:05:00Z,多倫多藍鳥 @ 華盛頓國民,10000,5.15,6.14,11.29,0.3791,0.6209,2.64,1.61,DraftKings,-120,+100,-0.1664,0.1209,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.36,5.14,7.5,11.5,,,無大小分盤口
823596,2026-07-30 01:10,2026-07-29T17:10:00Z,亞特蘭大勇士 @ 紐約大都會,10000,5.42,5.01,10.43,0.5861,0.4139,1.71,2.42,DraftKings,-150,+124,-0.0139,-0.0325,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.41,3.27,7.68,10.5,,,無大小分盤口
824242,2026-07-30 01:10,2026-07-29T17:10:00Z,巴爾的摩金鶯 @ 底特律老虎,10000,3.84,4.99,8.83,0.3689,0.6311,2.71,1.58,DraftKings,+133,-161,-0.0603,0.0142,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.77,3.48,7.25,9.0,,,無大小分盤口
823192,2026-07-30 03:45,2026-07-29T19:45:00Z,密爾瓦基釀酒人 @ 舊金山巨人,10000,4.88,4.47,9.35,0.5654,0.4346,1.77,2.30,DraftKings,-126,+104,0.0079,-0.0556,密爾瓦基釀酒人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.58,3.63,8.22,9.5,,,無大小分盤口
823273,2026-07-30 04:10,2026-07-29T20:10:00Z,科羅拉多洛磯 @ 聖地牙哥教士,10000,4.91,5.29,10.2,0.5003,0.4997,2.00,2.00,DraftKings,+123,-149,0.0519,-0.0987,科羅拉多洛磯,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.41,2.83,7.24,10.0,,,無大小分盤口
822947,2026-07-30 06:40,2026-07-29T22:40:00Z,德州遊騎兵 @ 坦帕灣光芒,10000,4.66,5.15,9.81,0.413,0.587,2.42,1.70,DraftKings,+123,-149,-0.0354,-0.0114,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.4,2.48,6.88,10.0,,,無大小分盤口
823598,2026-07-30 07:10,2026-07-29T23:10:00Z,亞特蘭大勇士 @ 紐約大都會,10000,5.3,4.8,10.1,0.5939,0.4061,1.68,2.46,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.9,3.64,8.55,10.0,,,無大小分盤口
824487,2026-07-30 07:10,2026-07-29T23:10:00Z,克里夫蘭守護者 @ 辛辛那提紅人,10000,4.29,4.52,8.81,0.4746,0.5254,2.11,1.90,DraftKings,-135,+112,-0.0999,0.0537,辛辛那提紅人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.29,2.58,4.87,9.0,,,無大小分盤口
823677,2026-07-30 07:40,2026-07-29T23:40:00Z,堪薩斯市皇家 @ 明尼蘇達雙城,10000,4.49,4.94,9.43,0.4039,0.5961,2.48,1.68,DraftKings,+148,-180,0.0007,-0.0468,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.02,3.84,6.85,9.5,,,無大小分盤口
824567,2026-07-30 07:40,2026-07-29T23:40:00Z,紐約洋基 @ 芝加哥白襪,10000,4.57,4.7,9.27,0.4078,0.5922,2.45,1.69,DraftKings,-149,+123,-0.1906,0.1438,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.4,4.19,7.59,9.5,,,無大小分盤口
823022,2026-07-30 07:45,2026-07-29T23:45:00Z,芝加哥小熊 @ 聖路易紅雀,10000,5.59,4.32,9.91,0.6491,0.3509,1.54,2.85,DraftKings,-120,+100,0.1036,-0.1491,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.1,2.49,6.58,10.0,,,無大小分盤口
824002,2026-07-30 09:38,2026-07-30T01:38:00Z,休士頓太空人 @ 洛杉磯天使,10000,5.58,4.47,10.05,0.6395,0.3605,1.56,2.77,DraftKings,-135,+112,0.065,-0.1112,休士頓太空人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.05,2.08,5.13,10.0,,,無大小分盤口
824973,2026-07-30 09:40,2026-07-30T01:40:00Z,波士頓紅襪 @ 運動家,10000,6.0,4.13,10.13,0.7818,0.2182,1.28,4.58,DraftKings,-156,+129,0.1724,-0.2185,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.36,3.56,5.93,10.0,,,無大小分盤口
823924,2026-07-30 10:10,2026-07-30T02:10:00Z,西雅圖水手 @ 洛杉磯道奇,10000,4.4,5.09,9.49,0.455,0.545,2.20,1.83,DraftKings,+124,-150,0.0086,-0.055,西雅圖水手,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.28,5.3,8.58,9.5,,,無大小分盤口
