date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-26,822692,2026-08-27 06:45,2026-08-26T22:45:00Z,,,科羅拉多洛磯 @ 華盛頓國民,華盛頓國民,大小分未統一,不推薦,華盛頓國民,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.591,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-26,823506,2026-08-27 07:05,2026-08-26T23:05:00Z,,,休士頓太空人 @ 紐約洋基,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5664,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-26,823255,2026-08-27 04:10,2026-08-26T20:10:00Z,,,匹茲堡海盜 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.544,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,822772,2026-08-27 07:07,2026-08-26T23:07:00Z,,,堪薩斯市皇家 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5379,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,823015,2026-08-27 07:45,2026-08-26T23:45:00Z,,,巴爾的摩金鶯 @ 聖路易紅雀,聖路易紅雀,勝方與大小分未統一,不推薦,聖路易紅雀,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5343,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,823584,2026-08-27 07:10,2026-08-26T23:10:00Z,,,密爾瓦基釀酒人 @ 紐約大都會,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5303,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,824234,2026-08-27 01:10,2026-08-26T17:10:00Z,,,坦帕灣光芒 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5296,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,823825,2026-08-27 06:40,2026-08-26T22:40:00Z,,,波士頓紅襪 @ 邁阿密馬林魚,波士頓紅襪,勝方與大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5279,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,823180,2026-08-27 03:45,2026-08-26T19:45:00Z,,,辛辛那提紅人 @ 舊金山巨人,舊金山巨人,勝方與大小分未統一,不推薦,舊金山巨人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5231,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,823988,2026-08-27 04:07,2026-08-26T20:07:00Z,,,克里夫蘭守護者 @ 洛杉磯天使,克里夫蘭守護者,勝方與大小分未統一,不推薦,克里夫蘭守護者,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5212,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,825039,2026-08-27 03:40,2026-08-26T19:40:00Z,,,芝加哥小熊 @ 亞利桑那響尾蛇,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5209,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,824878,2026-08-27 07:15,2026-08-26T23:15:00Z,,,洛杉磯道奇 @ 亞特蘭大勇士,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5083,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,824963,2026-08-27 09:05,2026-08-27T01:05:00Z,,,明尼蘇達雙城 @ 運動家,明尼蘇達雙城,勝方與大小分未統一,不推薦,明尼蘇達雙城,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5018,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,823096,2026-08-27 04:10,2026-08-26T20:10:00Z,,,費城費城人 @ 西雅圖水手,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5017,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-26,824555,2026-08-27 07:40,2026-08-26T23:40:00Z,,,德州遊騎兵 @ 芝加哥白襪,芝加哥白襪,勝方與大小分未統一,不推薦,芝加哥白襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5011,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
