game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
822868,2026-07-28 02:35,2026-07-27T18:35:00Z,西雅圖水手 @ 德州遊騎兵,10000,3.77,3.56,7.33,0.5141,0.4859,1.95,2.06,台灣運彩,1.65,1.85,-0.092,-0.0546,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.31,3.86,6.17,7.5,0.4147,0.5853,小分
823353,2026-07-28 06:40,2026-07-27T22:40:00Z,亞利桑那響尾蛇 @ 匹茲堡海盜,10000,4.43,4.43,8.86,0.4903,0.5097,2.04,1.96,DraftKings,+102,-123,-0.0047,-0.0419,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.48,4.23,8.71,9.0,,,無大小分盤口
823839,2026-07-28 06:40,2026-07-27T22:40:00Z,費城費城人 @ 邁阿密馬林魚,10000,3.56,3.53,7.09,0.4116,0.5884,2.43,1.70,DraftKings,-181,+149,-0.2325,0.1868,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.78,3.54,6.32,7.0,,,無大小分盤口
824245,2026-07-28 06:40,2026-07-27T22:40:00Z,巴爾的摩金鶯 @ 底特律老虎,10000,3.3,3.5,6.8,0.4751,0.5249,2.10,1.91,DraftKings,-102,-118,-0.0299,-0.0164,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.56,3.24,7.8,7.0,,,無大小分盤口
822705,2026-07-28 06:45,2026-07-27T22:45:00Z,多倫多藍鳥 @ 華盛頓國民,10000,3.64,5.21,8.85,0.4091,0.5909,2.44,1.69,DraftKings,+109,-131,-0.0694,0.0238,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.64,5.33,6.97,9.0,,,無大小分盤口
823597,2026-07-28 07:10,2026-07-27T23:10:00Z,亞特蘭大勇士 @ 紐約大都會,10000,4.43,3.55,7.98,0.5876,0.4124,1.70,2.42,DraftKings,-115,-105,0.0527,-0.0998,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.71,3.2,8.91,8.0,,,無大小分盤口
824490,2026-07-28 07:10,2026-07-27T23:10:00Z,克里夫蘭守護者 @ 辛辛那提紅人,10000,2.89,3.5,6.39,0.5008,0.4992,2.00,2.00,DraftKings,+144,-175,0.091,-0.1372,克里夫蘭守護者,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.83,2.53,5.36,6.5,,,無大小分盤口
824570,2026-07-28 07:40,2026-07-27T23:40:00Z,紐約洋基 @ 芝加哥白襪,10000,3.51,3.44,6.95,0.5445,0.4555,1.84,2.20,DraftKings,-142,+118,-0.0423,-0.0032,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.85,4.06,6.91,7.0,,,無大小分盤口
823025,2026-07-28 07:45,2026-07-27T23:45:00Z,芝加哥小熊 @ 聖路易紅雀,10000,4.5,3.58,8.08,0.5092,0.4908,1.96,2.04,DraftKings,-121,+100,-0.0383,-0.0092,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.94,1.92,7.86,8.0,,,無大小分盤口
824001,2026-07-28 09:38,2026-07-28T01:38:00Z,休士頓太空人 @ 洛杉磯天使,10000,3.84,3.61,7.45,0.5422,0.4578,1.84,2.18,DraftKings,-118,-102,0.0009,-0.0472,休士頓太空人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.62,1.61,5.23,7.5,,,無大小分盤口
824977,2026-07-28 09:40,2026-07-28T01:40:00Z,波士頓紅襪 @ 運動家,10000,5.07,2.97,8.04,0.7389,0.2611,1.35,3.83,DraftKings,-182,+149,0.0935,-0.1405,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.14,3.87,6.01,8.0,,,無大小分盤口
823195,2026-07-28 09:45,2026-07-28T01:45:00Z,密爾瓦基釀酒人 @ 舊金山巨人,10000,4.31,3.74,8.05,0.525,0.475,1.90,2.11,DraftKings,-142,+118,-0.0618,0.0163,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.03,3.68,7.71,8.0,,,無大小分盤口
