game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824470,2026-09-03 00:40,2026-09-02T16:40:00Z,聖地牙哥教士 @ 辛辛那提紅人,10000,4.99,3.89,8.88,0.6469,0.3531,1.55,2.83,DraftKings,-142,+118,0.0601,-0.1056,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.25,3.84,6.08,9.0,,,無大小分盤口
822686,2026-09-03 01:05,2026-09-02T17:05:00Z,亞特蘭大勇士 @ 華盛頓國民,10000,4.36,4.12,8.48,0.5851,0.4149,1.71,2.41,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.72,3.92,5.64,8.5,,,無大小分盤口
822851,2026-09-03 02:35,2026-09-02T18:35:00Z,運動家 @ 德州遊騎兵,10000,4.04,4.64,8.68,0.3551,0.6449,2.82,1.55,DraftKings,+144,-175,-0.0547,0.0085,德州遊騎兵,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.46,1.85,5.32,8.5,,,無大小分盤口
824312,2026-09-03 03:10,2026-09-02T19:10:00Z,巴爾的摩金鶯 @ 科羅拉多洛磯,10000,5.05,4.37,9.42,0.5362,0.4638,1.86,2.16,DraftKings,-162,+134,-0.0821,0.0364,科羅拉多洛磯,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.95,2.75,5.71,9.5,,,無大小分盤口
825037,2026-09-03 03:40,2026-09-02T19:40:00Z,費城費城人 @ 亞利桑那響尾蛇,10000,5.01,4.46,9.47,0.526,0.474,1.90,2.11,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.78,3.55,7.33,9.5,,,無大小分盤口
824717,2026-09-03 04:10,2026-09-02T20:10:00Z,西雅圖水手 @ 波士頓紅襪,10000,4.28,4.94,9.22,0.4221,0.5779,2.37,1.73,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.61,2.87,5.49,9.0,,,無大小分盤口
822931,2026-09-03 06:40,2026-09-02T22:40:00Z,紐約大都會 @ 坦帕灣光芒,10000,3.94,4.74,8.68,0.3582,0.6418,2.79,1.56,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.61,3.82,6.43,8.5,,,無大小分盤口
823339,2026-09-03 06:40,2026-09-02T22:40:00Z,舊金山巨人 @ 匹茲堡海盜,10000,4.16,4.48,8.64,0.5262,0.4738,1.90,2.11,DraftKings,+123,-149,0.0778,-0.1246,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.92,2.41,5.33,8.5,,,無大小分盤口
824390,2026-09-03 06:40,2026-09-02T22:40:00Z,多倫多藍鳥 @ 克里夫蘭守護者,10000,3.83,3.96,7.79,0.4763,0.5237,2.10,1.91,DraftKings,-137,+114,-0.1018,0.0564,克里夫蘭守護者,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.66,3.83,7.49,8.0,,,無大小分盤口
823660,2026-09-03 07:40,2026-09-02T23:40:00Z,底特律老虎 @ 明尼蘇達雙城,10000,4.11,4.59,8.7,0.3403,0.6597,2.94,1.52,DraftKings,-102,-118,-0.1647,0.1184,明尼蘇達雙城,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.07,3.4,5.47,8.5,,,無大小分盤口
824068,2026-09-03 07:40,2026-09-02T23:40:00Z,邁阿密馬林魚 @ 堪薩斯市皇家,10000,3.9,4.4,8.3,0.4226,0.5774,2.37,1.73,DraftKings,-110,-110,-0.1012,0.0536,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.12,3.73,6.85,8.5,,,無大小分盤口
824634,2026-09-03 07:40,2026-09-02T23:40:00Z,密爾瓦基釀酒人 @ 芝加哥小熊,10000,4.98,5.29,10.27,0.5105,0.4895,1.96,2.04,DraftKings,-159,+132,-0.1034,0.0585,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.46,7.29,10.75,10.5,,,無大小分盤口
824147,2026-09-03 08:10,2026-09-03T00:10:00Z,芝加哥白襪 @ 休士頓太空人,10000,4.42,4.49,8.91,0.5045,0.4955,1.98,2.02,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.3,2.91,6.2,9.0,,,無大小分盤口
823983,2026-09-03 09:38,2026-09-03T01:38:00Z,紐約洋基 @ 洛杉磯天使,10000,4.02,3.41,7.43,0.6052,0.3948,1.65,2.53,DraftKings,-175,+144,-0.0312,-0.015,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.36,3.09,7.45,7.5,,,無大小分盤口
823906,2026-09-03 10:10,2026-09-03T02:10:00Z,聖路易紅雀 @ 洛杉磯道奇,10000,3.62,4.68,8.3,0.3253,0.6747,3.07,1.48,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.69,2.64,7.33,8.5,,,無大小分盤口
