date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-02,823906,2026-09-03 10:10,2026-09-03T02:10:00Z,,,聖路易紅雀 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5764,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-02,822851,2026-09-03 02:35,2026-09-02T18:35:00Z,,,運動家 @ 德州遊騎兵,德州遊騎兵,大小分未統一,不推薦,德州遊騎兵,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5749,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-02,823983,2026-09-03 09:38,2026-09-03T01:38:00Z,,,紐約洋基 @ 洛杉磯天使,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5658,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-02,824312,2026-09-03 03:10,2026-09-02T19:10:00Z,,,巴爾的摩金鶯 @ 科羅拉多洛磯,巴爾的摩金鶯,大小分未統一,不推薦,巴爾的摩金鶯,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5567,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-02,824717,2026-09-03 04:10,2026-09-02T20:10:00Z,,,西雅圖水手 @ 波士頓紅襪,波士頓紅襪,大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5511,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-02,822931,2026-09-03 06:40,2026-09-02T22:40:00Z,,,紐約大都會 @ 坦帕灣光芒,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5359,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,822686,2026-09-03 01:05,2026-09-02T17:05:00Z,,,亞特蘭大勇士 @ 華盛頓國民,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5261,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,824147,2026-09-03 08:10,2026-09-03T00:10:00Z,,,芝加哥白襪 @ 休士頓太空人,休士頓太空人,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5247,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,823339,2026-09-03 06:40,2026-09-02T22:40:00Z,,,舊金山巨人 @ 匹茲堡海盜,匹茲堡海盜,勝方與大小分未統一,不推薦,匹茲堡海盜,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5216,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,823660,2026-09-03 07:40,2026-09-02T23:40:00Z,,,底特律老虎 @ 明尼蘇達雙城,底特律老虎,勝方與大小分未統一,不推薦,明尼蘇達雙城,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.52,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,824068,2026-09-03 07:40,2026-09-02T23:40:00Z,,,邁阿密馬林魚 @ 堪薩斯市皇家,堪薩斯市皇家,勝方與大小分未統一,不推薦,堪薩斯市皇家,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5197,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,824390,2026-09-03 06:40,2026-09-02T22:40:00Z,,,多倫多藍鳥 @ 克里夫蘭守護者,克里夫蘭守護者,勝方與大小分未統一,不推薦,克里夫蘭守護者,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5155,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,824470,2026-09-03 00:40,2026-09-02T16:40:00Z,,,聖地牙哥教士 @ 辛辛那提紅人,聖地牙哥教士,勝方與大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5109,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,824634,2026-09-03 07:40,2026-09-02T23:40:00Z,,,密爾瓦基釀酒人 @ 芝加哥小熊,芝加哥小熊,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5108,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-02,825037,2026-09-03 03:40,2026-09-02T19:40:00Z,,,費城費城人 @ 亞利桑那響尾蛇,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5067,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
