game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823826,2026-08-26 06:40,2026-08-25T22:40:00Z,波士頓紅襪 @ 邁阿密馬林魚,10000,5.23,3.89,9.12,0.6713,0.3287,1.49,3.04,DraftKings,-158,+147,0.0589,-0.0762,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.8,3.59,9.38,9.0,,,無大小分盤口
824233,2026-08-26 06:40,2026-08-25T22:40:00Z,坦帕灣光芒 @ 底特律老虎,10000,4.64,4.57,9.21,0.5508,0.4492,1.82,2.23,DraftKings,-125,+116,-0.0048,-0.0138,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.62,3.82,8.44,9.0,,,無大小分盤口
822693,2026-08-26 06:45,2026-08-25T22:45:00Z,科羅拉多洛磯 @ 華盛頓國民,10000,4.42,5.41,9.83,0.2876,0.7124,3.48,1.40,DraftKings,+136,-146,-0.1361,0.1189,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.0,1.92,4.92,10.0,,,無大小分盤口
823505,2026-08-26 07:05,2026-08-25T23:05:00Z,休士頓太空人 @ 紐約洋基,10000,3.93,4.59,8.52,0.3802,0.6198,2.63,1.61,DraftKings,+131,-140,-0.0527,0.0365,紐約洋基,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.78,2.08,5.86,8.5,,,無大小分盤口
822773,2026-08-26 07:07,2026-08-25T23:07:00Z,堪薩斯市皇家 @ 多倫多藍鳥,10000,4.66,4.52,9.18,0.5069,0.4931,1.97,2.03,DraftKings,+116,-124,0.0439,-0.0605,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.42,3.06,6.48,9.0,,,無大小分盤口
823585,2026-08-26 07:10,2026-08-25T23:10:00Z,密爾瓦基釀酒人 @ 紐約大都會,10000,4.62,3.92,8.55,0.5734,0.4266,1.74,2.34,DraftKings,-161,+150,-0.0435,0.0266,紐約大都會,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.55,4.36,9.91,8.5,,,無大小分盤口
824881,2026-08-26 07:15,2026-08-25T23:15:00Z,洛杉磯道奇 @ 亞特蘭大勇士,10000,4.22,3.99,8.21,0.518,0.482,1.93,2.07,DraftKings,-148,+138,-0.0788,0.0618,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.87,3.18,8.05,8.0,,,無大小分盤口
824556,2026-08-26 07:40,2026-08-25T23:40:00Z,德州遊騎兵 @ 芝加哥白襪,10000,4.09,4.14,8.23,0.4915,0.5085,2.03,1.97,DraftKings,-108,+100,-0.0277,0.0085,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.97,3.71,5.68,8.0,,,無大小分盤口
823016,2026-08-26 07:45,2026-08-25T23:45:00Z,巴爾的摩金鶯 @ 聖路易紅雀,10000,4.11,4.82,8.93,0.4342,0.5658,2.30,1.77,DraftKings,+116,-124,-0.0288,0.0122,聖路易紅雀,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.85,3.03,5.88,9.0,,,無大小分盤口
823989,2026-08-26 09:38,2026-08-26T01:38:00Z,克里夫蘭守護者 @ 洛杉磯天使,10000,3.93,3.56,7.49,0.4757,0.5243,2.10,1.91,DraftKings,-140,+131,-0.1076,0.0914,洛杉磯天使,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.66,2.25,5.92,7.5,,,無大小分盤口
823098,2026-08-26 09:40,2026-08-26T01:40:00Z,費城費城人 @ 西雅圖水手,10000,5.56,4.18,9.74,0.627,0.373,1.59,2.68,DraftKings,-108,-112,0.1078,-0.1553,費城費城人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.79,2.39,6.19,9.5,,,無大小分盤口
823259,2026-08-26 09:40,2026-08-26T01:40:00Z,匹茲堡海盜 @ 聖地牙哥教士,10000,3.81,4.36,8.17,0.4351,0.5649,2.30,1.77,DraftKings,+103,-124,-0.0575,0.0113,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.15,3.16,7.3,8.0,,,無大小分盤口
824962,2026-08-26 09:40,2026-08-26T01:40:00Z,明尼蘇達雙城 @ 運動家,10000,5.32,4.63,9.95,0.666,0.334,1.50,2.99,DraftKings,-148,+138,0.0692,-0.0862,明尼蘇達雙城,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.26,2.63,4.89,10.0,,,無大小分盤口
825042,2026-08-26 09:40,2026-08-26T01:40:00Z,芝加哥小熊 @ 亞利桑那響尾蛇,10000,5.4,4.54,9.94,0.5379,0.4621,1.86,2.16,DraftKings,-112,-108,0.0096,-0.0571,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.39,4.43,10.82,10.0,,,無大小分盤口
823181,2026-08-26 09:45,2026-08-26T01:45:00Z,辛辛那提紅人 @ 舊金山巨人,10000,3.84,4.04,7.88,0.5719,0.4281,1.75,2.34,DraftKings,-108,-112,0.0527,-0.1002,辛辛那提紅人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.53,1.75,4.28,8.0,,,無大小分盤口
