game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823421,2026-08-24 01:35,2026-08-23T17:35:00Z,聖路易紅雀 @ 費城費城人,10000,4.14,5.12,9.26,0.4077,0.5923,2.45,1.69,DraftKings,+182,-224,0.0531,-0.0991,聖路易紅雀,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.38,5.06,9.44,9.5,,,無大小分盤口
823507,2026-08-24 01:35,2026-08-23T17:35:00Z,多倫多藍鳥 @ 紐約洋基,10000,3.76,4.02,7.78,0.5008,0.4992,2.00,2.00,DraftKings,+112,-135,0.0291,-0.0753,多倫多藍鳥,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.44,2.84,7.28,8.0,,,無大小分盤口
824799,2026-08-24 01:35,2026-08-23T17:35:00Z,坦帕灣光芒 @ 巴爾的摩金鶯,10000,4.84,3.92,8.76,0.5913,0.4087,1.69,2.45,DraftKings,-113,-106,0.0608,-0.1059,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.96,2.84,6.81,9.0,,,無大小分盤口
823827,2026-08-24 01:40,2026-08-23T17:40:00Z,華盛頓國民 @ 邁阿密馬林魚,10000,4.05,4.94,8.99,0.336,0.664,2.98,1.51,DraftKings,+135,-163,-0.0895,0.0442,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.48,2.05,5.53,9.0,,,無大小分盤口
824071,2026-08-24 02:10,2026-08-23T18:10:00Z,底特律老虎 @ 堪薩斯市皇家,10000,4.83,4.03,8.86,0.578,0.4219,1.73,2.37,DraftKings,-110,-110,0.0542,-0.1019,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.52,4.37,9.89,9.0,,,無大小分盤口
824150,2026-08-24 02:10,2026-08-23T18:10:00Z,運動家 @ 休士頓太空人,10000,4.59,5.13,9.72,0.4992,0.5008,2.00,2.00,DraftKings,+158,-193,0.1116,-0.1579,運動家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.69,2.3,4.99,9.5,,,無大小分盤口
824558,2026-08-24 02:10,2026-08-23T18:10:00Z,紐約大都會 @ 芝加哥白襪,10000,4.18,4.31,8.49,0.4618,0.5382,2.17,1.86,DraftKings,-114,-106,-0.0709,0.0236,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.5,3.52,7.02,8.5,,,無大小分盤口
822856,2026-08-24 02:35,2026-08-23T18:35:00Z,洛杉磯天使 @ 德州遊騎兵,10000,3.34,3.82,7.16,0.4359,0.5641,2.29,1.77,DraftKings,+135,-163,0.0104,-0.0557,洛杉磯天使,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.86,1.7,4.56,7.0,,,無大小分盤口
824315,2026-08-24 03:10,2026-08-23T19:10:00Z,克里夫蘭守護者 @ 科羅拉多洛磯,10000,4.98,4.63,9.61,0.6036,0.3964,1.66,2.52,DraftKings,-175,+144,-0.0328,-0.0134,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.49,4.35,6.84,9.5,,,無大小分盤口
824720,2026-08-24 03:15,2026-08-23T19:15:00Z,舊金山巨人 @ 波士頓紅襪,10000,3.39,5.02,8.41,0.3133,0.6867,3.19,1.46,DraftKings,+188,-231,-0.0339,-0.0112,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.55,6.14,8.68,8.5,,,無大小分盤口
