game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823543,2026-09-23 01:05,2026-09-22T17:05:00Z,坦帕灣光芒 @ 紐約洋基,10000,4.41,4.62,9.03,0.5171,0.4829,1.93,2.07,DraftKings,+109,-132,0.0386,-0.0861,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.27,6.47,11.75,9.0,,,無大小分盤口
824785,2026-09-23 06:35,2026-09-22T22:35:00Z,多倫多藍鳥 @ 巴爾的摩金鶯,10000,4.46,4.27,8.73,0.5184,0.4816,1.93,2.08,DraftKings,+104,-125,0.0282,-0.074,多倫多藍鳥,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.04,2.61,5.65,8.5,,,無大小分盤口
823328,2026-09-23 06:40,2026-09-22T22:40:00Z,聖路易紅雀 @ 匹茲堡海盜,10000,4.62,4.9,9.52,0.485,0.515,2.06,1.94,DraftKings,+128,-155,0.0464,-0.0928,聖路易紅雀,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.16,2.72,6.88,9.5,,,無大小分盤口
823412,2026-09-23 06:40,2026-09-22T22:40:00Z,密爾瓦基釀酒人 @ 費城費城人,10000,4.97,4.77,9.74,0.5203,0.4797,1.92,2.08,DraftKings,+118,-142,0.0616,-0.1071,密爾瓦基釀酒人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.85,2.8,9.65,9.5,,,無大小分盤口
824222,2026-09-23 06:40,2026-09-22T22:40:00Z,華盛頓國民 @ 底特律老虎,10000,4.28,5.75,10.03,0.2983,0.7017,3.35,1.43,DraftKings,+130,-157,-0.1365,0.0908,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.57,2.73,6.3,10.0,,,無大小分盤口
824709,2026-09-23 06:45,2026-09-22T22:45:00Z,克里夫蘭守護者 @ 波士頓紅襪,10000,4.14,3.79,7.93,0.4805,0.5195,2.08,1.92,DraftKings,+108,-131,-0.0003,-0.0476,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.4,2.98,7.38,8.0,,,無大小分盤口
823494,2026-09-23 07:05,2026-09-22T23:05:00Z,坦帕灣光芒 @ 紐約洋基,10000,4.35,4.54,8.88,0.4274,0.5726,2.34,1.75,DraftKings,+109,-132,-0.0511,0.0036,紐約洋基,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.27,5.91,11.19,9.0,,,無大小分盤口
824867,2026-09-23 07:15,2026-09-22T23:15:00Z,辛辛那提紅人 @ 亞特蘭大勇士,10000,4.09,5.3,9.39,0.3175,0.6825,3.15,1.47,DraftKings,+158,-193,-0.0701,0.0238,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.63,2.53,5.16,9.5,,,無大小分盤口
824061,2026-09-23 07:40,2026-09-22T23:40:00Z,芝加哥白襪 @ 堪薩斯市皇家,10000,4.14,4.27,8.41,0.5199,0.4801,1.92,2.08,DraftKings,-119,-101,-0.0235,-0.0224,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.07,2.55,5.62,8.5,,,無大小分盤口
824624,2026-09-23 07:40,2026-09-22T23:40:00Z,邁阿密馬林魚 @ 芝加哥小熊,10000,4.62,5.77,10.39,0.3819,0.6181,2.62,1.62,DraftKings,+178,-218,0.0222,-0.0674,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.55,4.31,8.86,10.5,,,無大小分盤口
822840,2026-09-23 08:05,2026-09-23T00:05:00Z,紐約大都會 @ 德州遊騎兵,10000,4.67,4.92,9.59,0.531,0.469,1.88,2.13,DraftKings,+119,-144,0.0744,-0.1212,紐約大都會,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.87,3.26,7.12,9.5,,,無大小分盤口
824302,2026-09-23 08:40,2026-09-23T00:40:00Z,亞利桑那響尾蛇 @ 科羅拉多洛磯,10000,5.25,4.48,9.73,0.6767,0.3233,1.48,3.09,DraftKings,-198,+162,0.0123,-0.0584,亞利桑那響尾蛇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.89,3.34,5.23,9.5,,,無大小分盤口
823089,2026-09-23 09:40,2026-09-23T01:40:00Z,休士頓太空人 @ 西雅圖水手,10000,4.22,4.78,9.0,0.4066,0.5934,2.46,1.69,DraftKings,+124,-149,-0.0398,-0.005,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.82,3.64,6.46,9.0,,,無大小分盤口
824953,2026-09-23 09:40,2026-09-23T01:40:00Z,洛杉磯天使 @ 運動家,10000,4.27,4.34,8.61,0.4073,0.5927,2.46,1.69,DraftKings,-110,-110,-0.1165,0.0689,運動家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.53,2.27,3.81,8.5,,,無大小分盤口
823166,2026-09-23 09:45,2026-09-23T01:45:00Z,明尼蘇達雙城 @ 舊金山巨人,10000,4.34,4.22,8.56,0.4904,0.5096,2.04,1.96,DraftKings,-135,+112,-0.0841,0.0379,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.77,2.54,5.31,8.5,,,無大小分盤口
823897,2026-09-23 10:10,2026-09-23T02:10:00Z,聖地牙哥教士 @ 洛杉磯道奇,10000,4.63,5.05,9.68,0.4343,0.5657,2.30,1.77,DraftKings,+100,-120,-0.0657,0.0202,洛杉磯道奇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.84,6.29,12.14,9.5,,,無大小分盤口
