date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-08-23,824315,2026-08-24 03:10,2026-08-23T19:10:00Z,,,克里夫蘭守護者 @ 科羅拉多洛磯,克里夫蘭守護者,大小分未統一,不推薦,克里夫蘭守護者,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5754,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-23,822856,2026-08-24 02:35,2026-08-23T18:35:00Z,,,洛杉磯天使 @ 德州遊騎兵,德州遊騎兵,大小分未統一,不推薦,德州遊騎兵,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5704,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-23,823909,2026-08-24 04:10,2026-08-23T20:10:00Z,,,匹茲堡海盜 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5701,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-23,824720,2026-08-24 03:15,2026-08-23T19:15:00Z,,,舊金山巨人 @ 波士頓紅襪,波士頓紅襪,大小分未統一,不推薦,波士頓紅襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5645,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-23,824150,2026-08-24 02:10,2026-08-23T18:10:00Z,,,運動家 @ 休士頓太空人,休士頓太空人,大小分未統一,不推薦,休士頓太空人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5639,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-23,823258,2026-08-24 04:10,2026-08-23T20:10:00Z,,,明尼蘇達雙城 @ 聖地牙哥教士,聖地牙哥教士,大小分未統一,不推薦,聖地牙哥教士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5608,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-08-23,823507,2026-08-24 01:35,2026-08-23T17:35:00Z,,,多倫多藍鳥 @ 紐約洋基,紐約洋基,勝方與大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5565,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,823745,2026-08-24 07:10,2026-08-23T23:10:00Z,,,亞特蘭大勇士 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5562,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,823421,2026-08-24 01:35,2026-08-23T17:35:00Z,,,聖路易紅雀 @ 費城費城人,費城費城人,勝方與大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5547,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,823827,2026-08-24 01:40,2026-08-23T17:40:00Z,,,華盛頓國民 @ 邁阿密馬林魚,邁阿密馬林魚,勝方與大小分未統一,不推薦,邁阿密馬林魚,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5393,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,825043,2026-08-24 04:15,2026-08-23T20:15:00Z,,,辛辛那提紅人 @ 亞利桑那響尾蛇,亞利桑那響尾蛇,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.535,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,824071,2026-08-24 02:10,2026-08-23T18:10:00Z,,,底特律老虎 @ 堪薩斯市皇家,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5208,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,824799,2026-08-24 01:35,2026-08-23T17:35:00Z,,,坦帕灣光芒 @ 巴爾的摩金鶯,坦帕灣光芒,勝方與大小分未統一,不推薦,坦帕灣光芒,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5192,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,823099,2026-08-24 04:10,2026-08-23T20:10:00Z,,,芝加哥小熊 @ 西雅圖水手,芝加哥小熊,勝方與大小分未統一,不推薦,芝加哥小熊,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5145,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-08-23,824558,2026-08-24 02:10,2026-08-23T18:10:00Z,,,紐約大都會 @ 芝加哥白襪,芝加哥白襪,勝方與大小分未統一,不推薦,芝加哥白襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5101,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
